Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
F,0.7693279024044986,0.19852740749592762,0.21185825224987034,2.160781035589458,1.3412816799195473,0.6269909298329314,0.3374139141314885
F,0.3335734541213308,0.16130821961178707,0.254536653572613,2.5178962181587314,1.9750668497257613,0.3169959700907703,0.07386804990808535
M,0.8835302666614498,0.7303376613916417,0.29032530431114967,2.814725260211867,0.010943434887701357,0.3955260373509227,0.394082917406576
M,0.7989456681322905,0.8425197347479916,0.010221826027901537,4.018173161036984,0.986648606530659,0.16557325090631628,0.845355912251717
M,0.5851436708956256,0.46616227446276864,0.18421402818162763,1.3417228488840944,0.5417502704289009,0.2877220945242702,0.35029728270388544
M,0.2711987013581805,0.304010887798041,0.43933564632064215,2.3991117321987905,1.541675555864816,0.6263046834537321,0.5197055804798363
F,0.7308686495227645,0.800834791388569,0.0307104615174832,2.5795773311490997,1.810333285421861,0.0870801568061661,0.3714153072287465
M,1.4483364046418383,0.883820952471233,0.28836821064898116,2.9836336014358573,0.9684940038864993,0.10958860913583822,0.624297794187776
I,0.6142896510588102,0.20757701838758935,0.099499932437064,0.48834529315330544,0.6417698294106049,0.10678537948086489,0.010802177313889508
F,0.27083685725789425,0.825812752832349,0.17110097429175897,2.421338248317186,1.7948133149968972,0.2698701010604423,0.6544422191614152
F,1.0547071117740585,0.23767897594936035,0.1939920634215828,1.7294732649379159,1.3644819992864214,0.33275326849995546,0.21731142895215752
F,0.5725757359242741,0.41999559131876774,0.14582667354632822,0.7533260556861323,0.326408159258565,0.14605436236009164,0.19911166355017898
I,0.1160890701576599,0.49102681119474223,0.14372565135158297,0.5640600435446674,0.23775707688744815,0.018829634333454137,0.029571255123969558
M,0.4157816751644876,0.22246309042400625,0.37651938848149763,4.336413084299419,1.075557149227743,0.7701425015702138,0.6009329919425019
M,0.6527608950753843,0.5110223610192283,0.18811029889250966,1.322192381240443,0.5444815937142565,0.26334465306758903,0.4378295643453347
I,0.6028313918451832,0.137329936663699,0.05500102900800206,1.1397052540854382,0.36055866982364376,0.09274842346224121,0.4051225895289848
I,0.7545749577240655,0.2931959568528888,0.13319592700660382,0.6844010715170984,0.3383864409963864,0.06527651859881427,0.2551648002578238
I,0.3254429035920764,0.26542648236129,0.09169338220875027,0.9758743703070081,0.18665903872045883,0.14403029459395292,0.08112867501033441
I,0.3052091287144165,0.34700923004205664,0.1412254411357128,0.28538706605515923,0.1057870605546051,0.16892185389577097,0.042340247547731316
I,0.5032759087939894,0.45812984348046276,0.12334051489576647,0.5397766181389911,0.08756709987102308,0.2313919952660355,0.03777810529021102
F,0.43604394052551765,0.33084570737424424,0.12028954554054827,0.3665390736957767,0.13072006916650092,0.10670840937195589,0.11232648433769198
I,0.38291158653430846,0.577525133588724,0.06648665320994361,0.7281304062720918,0.02336165999693115,0.20370451210458942,0.15711355107742994
M,0.15109416500496567,1.1928904852031739,0.3917538928424265,0.6798671116827896,1.0424273217171407,0.6618688307503414,0.7864951407530097
M,1.4371246656608474,0.8878475437932813,0.12026299518596317,2.378141133245718,0.3874650191454197,0.8410526409244526,0.24172535190678152
F,1.1237943716919623,0.3853222446187649,0.3175914707069186,4.795450646461696,1.5751083000816268,0.5695304076966793,0.5739536869185863
I,0.5943915209917372,0.42355651044763487,0.11064722106736975,0.3103129072626722,0.6164119530580379,0.027058217271405085,0.39794788305188145
I,0.45679489883513086,0.49821936530896993,0.08868788427550012,0.6858335961143838,0.39679883258917664,0.033925193303009846,0.11890001248776441
F,1.089055292613929,0.4645207692380278,0.1468884953358777,1.5135068104010654,0.6874805376262629,0.6171057838919699,0.1899436881340454
M,1.8457534554751065,0.024718119376895706,0.26865112334040325,0.619986155528998,0.7951312947984964,0.6672445136738013,0.671948764363879
F,0.259263082688179,0.2465918891498495,0.02983968107863796,2.2787925382800918,0.23722401860803802,0.07418773566189295,0.7340997905649654
I,0.2567352438997215,0.6573175969755277,0.14028794290807156,0.3203788818148014,0.5662258176945372,0.22220011262551514,0.09973850202075522
I,0.2193280349331239,0.6412903176588858,0.0820666560340133,0.3361424035597481,0.05412312821976532,0.17773529794052526,0.3164040819653486
I,0.39396066258213375,0.5008261629706772,0.12662822884005207,0.0694298158089509,0.44267428151728067,0.07910815006814897,0.0787504178279365
M,1.5174374828281254,0.8934023320930327,0.2871317088531639,2.96015849681074,0.955151362132332,0.11627178466002451,0.6099684201231009
F,0.9416159136556003,0.1632310509328201,0.08461616571836601,0.8885971929498011,0.43256335739457275,0.13361896186909256,0.8128755624996937
M,0.2290007560534744,0.4688032950886583,0.33934090668176153,4.75642580074557,0.7332630605487194,0.3779388233148958,0.9576146149981294
I,0.6954390496389844,0.13098464512864844,0.05788265260741158,0.8175236520187641,0.32540493976221213,0.16391715490041572,0.005384519805344243
F,0.3052170523470225,0.2601861875427723,0.2773623286637796,0.9434650477315752,0.40222500931010147,0.7291567706227187,0.6851091747558898
M,0.009660528451763514,0.5295895620746814,0.2977040509408728,1.737969900737451,1.3426642969804905,0.48878326162323066,0.9582760963275955
M,1.671517875911628,0.6932160710272897,0.31147821097061323,2.855639561357224,1.3846362036734585,0.26354766320185075,0.5935011721993788
M,0.18914839904480196,1.1919839565167647,0.3794685726746689,0.5556149752318261,1.011229702221653,0.6819909049125183,0.7744354525545749
M,0.98665170229402,0.16474746772125348,0.3415306081764514,3.975185575165561,1.0541595990011088,0.003167960012752972,0.711676330281984
M,1.8082896795405838,0.06774273420192593,0.2579650280225903,0.6064360255348615,0.8133244793281191,0.6539877924297498,0.6695296132161755
F,0.6057881606579163,0.4073491720755878,0.24183589168123817,2.8614716650786463,1.1520413427952654,0.03669762533113641,0.0873656367907365
M,0.23819523998286563,0.15326998019671348,0.021617930267453112,0.8718394956503662,1.033161937048012,0.9214041113861029,1.0878358553725391
I,0.14421654987978846,0.44774662510980445,0.13615232960565044,0.913890417049498,0.1905762218065788,0.030533495985000988,0.4047976444218394
F,0.7466808158521703,0.7989759492563246,0.031000918272912355,2.620639186735514,1.8067451185404253,0.06401125832966835,0.3956301402874813
F,0.442484046475636,0.7025645221090591,0.03436804977820111,3.8142452138036136,1.113988816196495,0.3699460772427707,0.5683550268196637
M,0.6158463524544056,0.4760415638872084,0.1711540151586053,1.312633013008232,0.5476479497607344,0.2900832128490611,0.3806058182749476
I,0.6087062343444947,0.2715038161964796,0.1321963791599092,0.20025098219194942,0.5598054970742421,0.0011743729091081812,0.38984635236552806
F,1.070353235240697,0.2561643166232689,0.0306621244384138,0.03962699317222025,0.2216181331885743,0.8858674669102485,0.05039583473705087
F,1.06412148636095,0.1352622283457377,0.27940840808767525,2.031557011855697,1.4101572507221807,0.24985579875526473,0.5186363759765007
F,0.6186236574092611,0.3664770978544815,0.14553503348726735,2.129280575570313,1.0637799818553062,0.07441069971053803,0.23746787298187835
F,0.11477488871943053,0.4732186301512821,0.0931214600109275,4.032707570601066,0.27652147732769305,0.5793701676034135,0.08421323137538328
F,0.7168849242384581,0.1968070420460625,0.21503943741919632,1.9862690221916086,1.319113151077809,0.6221454822199725,0.339276024442205
F,0.5960466577751631,0.43313657253309135,0.159340332988097,0.7132586270224577,0.3236259011222005,0.15582244606728723,0.21780644723951292
M,0.3064561068846815,0.30329730326965726,0.42875705837863304,2.47797900954634,1.5458844740606386,0.6351471539609855,0.5232597314000863
M,1.6175671992694092,1.0669986051596627,0.2929238775198781,2.220067637526677,0.7755228235739323,0.710208102338694,1.023717058427738
M,0.6774690251555826,0.553793426535949,0.19386245345606237,1.3163069927332247,0.49006418136139085,0.26349432303945935,0.475311486257314
M,1.123697355955056,1.0628968718892753,0.03374968461807917,3.396503040175025,1.5490561108308805,0.1994107826937277,1.1363076817392648
F,0.5199801804910166,0.35093492898388967,0.23019747998028453,3.349736554718132,1.154536235317068,0.13146926400132797,0.42360292172954866
I,0.7319014087571146,0.5232337801583281,0.16858887412977747,0.6712854015792644,0.19786965102533624,0.1767657730279932,0.0864662578928957
I,0.4771593011119019,0.5058178065926907,0.08587262005838196,0.6962525677739955,0.388402642404249,0.023186434915772124,0.13559895113715784
M,1.4122778702776326,0.8780488823764986,0.12068950659870417,2.4666426982158343,0.40404681281559834,0.8560774832956597,0.23813807254424096
F,0.4572217601344995,0.3503606911582905,0.12574130094957844,0.4176949053833294,0.15923220626081555,0.09320163837621666,0.13727626606245796
I,0.5435019938013244,0.2743093823148297,0.15057776960523078,0.8369938961106175,0.4869454256159925,0.1945194497484299,0.07417114917048459
M,0.6469892193303742,0.60918028445702,0.04992178862013626,0.5465790608829048,0.9824213706715097,0.7185700542525796,0.23004865812576575
F,0.2676014701824737,0.7657341406950464,0.033846966935219734,3.641589274005277,2.0291141439264626,0.6501849591584271,0.45481872798999856
M,0.894087617035708,0.7266803780595344,0.2862038664285042,2.8259920263239886,0.07988154956199166,0.3947562334509764,0.3485044265652974
I,0.5350879790039236,0.706128417864915,0.12102882012928562,0.2332763909670927,0.007073173221909817,0.0389670361796048,0.2637684851927482
I,0.45445165051628406,0.5536700294336706,0.10550607017003906,0.387304875565924,0.14507091867072514,0.09584798371393541,0.1633801063635362
F,0.2483567772570033,0.819495957124697,0.16629741200489256,2.4271453444701727,1.7948749655425305,0.27343508181225795,0.6369065687354136
F,0.6016709163397906,0.41510407832822893,0.2543044802817856,3.6940520457207913,0.054604716354458106,0.1199948743332022,0.023108149402258134
F,1.0020780894119925,0.11848992647524037,0.05997353806225638,2.226839756058813,0.3504815204226258,0.46892080365143174,0.3283127578545603
F,0.2037721646275249,0.24939672476746627,0.1432474252818176,2.1241397853473774,1.3036587706603695,0.6399857818951287,0.4084384654793004
I,0.25675906236047796,0.6626421492381008,0.14404554499060393,0.2062024434396832,0.5699496999527193,0.23520631212273155,0.1292167116975567
I,0.40281756287858206,0.6982750088339158,0.056714208584970956,0.1333885069381022,0.7131028845400652,0.08923583428970051,0.35475581420556335
I,0.5042539985310246,0.21854626306287572,0.08659803336876518,0.5038959801535147,0.051806131115272304,0.21276331717268318,0.3476374396298818
F,0.954340329717803,0.24411638638928923,0.07473538639517294,2.2387818828469213,0.6671278930312672,0.1857038360244054,0.032358597809707644
M,1.5729757660928634,1.2343206257800918,0.4098099599111067,2.3376775285868825,0.02756627621252889,0.4786604068432535,0.4157444314107835
F,0.02665369307491123,0.6461943975663974,0.050347370063201426,0.44161027113183876,0.5363148555598837,0.6177444945210677,0.6341803464896104
F,0.5996621689058923,0.4477864471255859,0.25773792907452187,3.8229429412713993,0.06638139271932557,0.12143776794579059,0.013982921353148036
F,0.6296615300421063,0.1255490735749059,0.24751085158847233,3.535447792374429,0.027711594271830498,0.2959610303502176,0.2580621734678213
M,0.3731788962750189,0.6571937613326451,0.15729708103492487,0.9051144858453414,1.1627703996112213,0.5147739253291278,0.9758786269014385
F,0.5847200663088701,0.8398527247188478,0.14005378800156085,2.37393635057962,1.2779479335586499,0.2978726564617468,0.7376100277356132
I,0.5056202936664632,0.5047648172431586,0.08814939831737825,0.6812702578207953,0.41259781348956276,0.05172292053754557,0.12770311872313192
I,0.5655879384061906,0.14272082792147958,0.13543077374604776,0.7244817101213062,0.08634403724607635,0.17636627715414624,0.1342704072034139
I,0.6171651355096525,0.18381033039723743,0.06706276255377366,0.0023914271278435793,0.5511327180411315,0.18834967182587514,0.1888941898674009
F,0.6033022575890272,0.45995207745945543,0.08652270544848309,0.9309717042995822,0.3148536824422567,0.5322313450639307,0.41090798305948306
M,1.413533506821025,0.6756480027373305,0.20058128543409365,2.8666942176783197,0.4329522145523019,0.28931811250164063,0.34110805869629046
F,0.21371535468542466,0.8175102690850224,0.2116355237998928,0.6979908940541198,1.0873036116922987,0.2503833735585995,0.8354856890083904
F,0.38101305962963394,0.8266099104341442,0.24756297182843223,0.14438129783008688,0.7960415676562607,0.5283778579923345,0.8781541004584249
I,0.5985992120197252,0.14426149583630415,0.05062811773816724,1.1846534368977644,0.36889177521671407,0.08298664305974254,0.4063689801280706
F,0.2476464132580384,0.09076182780421982,0.19258425376785876,2.8638140969684813,0.9360336767796927,0.1500353480700641,1.0215379340855617
I,0.5737991595564127,0.295805135962679,0.13057820954974317,0.13775093222263793,0.5999451426720562,0.016012741115689868,0.3949854147455747
F,0.6114450786028707,0.3497735795094255,0.15151142924357142,2.1274116822807905,1.0285930979174,0.08876808759161645,0.25627794750804017
I,0.14449173050578706,0.4478813443979542,0.10555313108250067,0.031043678788472192,0.4684038120130559,0.057580810662900994,0.2218234080236984
M,1.189601621348678,0.9682698637785648,0.08886283073569207,0.8904741695351348,1.0718365637446414,0.8136295172413953,1.0840890296335561
I,0.20497886989129668,0.2261813833576124,0.11722615282477422,1.5438892923984895,0.45630199533155313,0.1470128721657874,0.328620314639226
F,0.6543384536278475,0.015032013821537791,0.3591339773227113,2.9702523505315934,1.9636702632792915,0.6174289830011507,0.07483257095821662
M,1.1733403164903298,0.30798977114746107,0.26433911122243203,3.239804374789861,1.224814434237569,0.20084897886729294,1.2077366184590987
M,0.07550239542660378,0.33635337016384387,0.2086041708599463,1.7672219831204963,1.2315882294948992,0.6897815293332776,1.009908265094386
M,0.04749707095149426,1.1034486277266318,0.3867456379358745,0.4209834676728873,0.749599689333366,0.3702945055646558,0.6002153530725065
M,1.096231303341367,1.0734978192147258,0.03895165336191957,3.4069571592991714,1.5643171841825732,0.19253447257924874,1.1598272973885673
M,0.2198118921227179,0.4836604544498602,0.3468072478138066,4.793732258625145,0.7478498986082328,0.40567056114456784,0.9695247282629048
F,0.5737778983276399,0.4103792024723668,0.1491400093979776,0.63322745349263,0.2353087234914633,0.159118045993486,0.184795821546906
I,0.5296579079929821,0.39503572507960977,0.11045034764587072,0.5622076488918503,0.2298438276669068,0.0897989332283619,0.16265829879081323
F,0.8066914536619871,0.07691742314989133,0.2922260525036756,3.7821607968797752,1.0622063614712074,0.7604088823766081,0.5080672598148209
M,0.5055962304184531,0.7871683280343214,0.16605938230123973,0.9806435928070547,0.9496273322532446,0.6892305694283435,1.0616632030442428
F,0.9586256321996836,0.21626387978884026,0.08003123266063676,2.29304361355531,0.6527039569227002,0.1893819756278428,0.03395681132394291
F,0.216308257081601,0.10637526889801091,0.044769956626709774,0.22055852618933428,1.0042297653440952,0.015202970163707205,0.3078461209309185
M,1.5889394215320063,0.5573309501791845,0.21929515141179048,0.47344582636915994,0.8536783872430499,0.8069457216784346,1.0350438089723293
F,1.0402453152642268,0.22564108087628418,0.1971987623622102,1.6400252944141627,1.3662958505249803,0.3440660096692092,0.22523847809319925
M,0.6604971591721353,0.5528138628953859,0.18348075503206465,1.3525535727985778,0.5117925343825435,0.28255362606109424,0.47376242463343854
F,0.567086979394199,0.7414148207878711,0.29219392666569266,0.058748255423411014,0.39676615108651536,0.04288234669361882,0.47489538265472814
M,1.4722840308395908,0.8924323618650102,0.28472002577053096,2.897401305899724,0.9840690313757761,0.10823667001948138,0.6103368293773788
M,1.4923667671401397,0.30720950160577604,0.3114033269045047,0.19472914018020068,0.9961506379379118,0.6333643779946283,1.1826708377545603
M,0.6396344895629822,0.5636299469018703,0.027476494546399298,0.48847070532268416,0.556337593741258,0.9109215135028366,0.3222685469120491
I,0.2970716428339063,0.4206926583245403,0.07968519288984478,0.020596303261437614,0.1402419361917978,0.11320537543222388,0.20701152420815916
F,0.06201100496873565,0.6515028126237431,0.20274896575497506,0.34896749196491317,0.7969209844255365,0.2718522754246824,0.2925132288666331
M,1.072447971886212,0.03845034882744615,0.47865970840675276,4.0387952697660845,1.1704514701136999,0.345030744869783,0.618253677644841
F,0.4707991872037848,0.3472171143432078,0.12446062934687037,0.41910503955457046,0.18204074306245066,0.08142802776969386,0.12856809266687017
F,0.17995755699610494,0.24305208449515153,0.14278725830586986,0.945332954170598,0.5415577757390516,0.3656569902775919,0.3248781773518772
F,0.6062438442351336,0.4019827480987398,0.23505082375182149,2.788597055585036,1.1323909348206136,0.054534406832586466,0.10062225879556971
M,1.3599207943077172,0.3851930745938304,0.2197243315118769,3.561271564992744,1.3833995893123059,0.5397756826681743,1.1495385036392942
F,1.0776874936284093,0.15227911669926736,0.28824472111273497,1.9424654167313002,1.4184024909586286,0.24272794715487922,0.5180654579702713
F,0.1135541815544171,0.7873997534794406,0.21065077999627996,0.19282881151077444,0.4447314383900446,0.7095612019432729,0.8704294102588567
F,1.2709744477895006,1.3859016740205152,0.35929508882741806,2.607051430805907,2.167374240077528,1.0023624286503952,0.15210329998858346
F,1.9083359082777391,1.4141579956633126,0.3841194995384516,2.4505645274699357,2.1301939373403895,1.014591739845763,0.42963217373373014
F,1.9616576425647827,1.344969673878245,0.31192877199438307,2.2344086635736566,2.236226825991734,0.9206477301006076,0.5088253301972229
F,1.8956103779829643,1.2350322784879761,0.5306611328459412,3.260910108385952,2.1970777875466285,0.8880463925080615,0.14233855212746496
F,1.9175448717601646,1.2546331771394805,0.5354799595557103,1.6139937917005616,2.1093883504029276,0.6560058117512645,0.03309298439650784
F,1.1623885582966498,1.3859095227992235,0.4188731808773042,1.6875133879594781,2.0625241505554484,0.8765117304713311,0.24901869523839018
F,1.7181162781966706,1.3840566028394006,0.4935173433699051,1.030825392969476,2.214339331981107,0.362871711751229,0.18190716808613402
F,1.94584600002616,1.2725348346354395,0.548696751238229,1.2006750582853343,2.124034263398083,0.5923125770768529,0.08726952675294063
F,0.8077476862961973,1.2845893973078821,0.4600092638433156,0.7547856147518636,2.1749135345956354,0.8071780176566862,0.19754819584779681
F,1.832447497069354,1.3518165061278382,0.2032146030688627,1.616531722564283,2.2245548932534005,0.5597953979954897,0.09767956588920355
F,1.3399340814155356,1.3340428139653213,0.5316617903275427,1.8241646930251478,2.1952057253696973,0.7609099824643349,0.8940731143337926
F,1.5344797037825122,1.403263222815632,0.5314820204072994,3.3126949652920934,1.9285072855233272,0.9675462763310868,0.4339307175689927
F,1.8607206162163619,1.2383258393890244,0.5510480906631793,0.7811981622929325,2.191120626327908,0.8856712650998663,0.2800782503763137
F,1.688746098185153,1.3603363397278878,0.3154446845728055,1.7526301645617592,2.214647176782239,0.736086132660028,0.6502598790014474
F,1.6142187315215901,1.1933370633984564,0.3754935307635209,2.5521936074666423,2.130033970846581,0.9559854555748094,0.34049869254368714
F,1.7514963277050506,1.2903307691041082,0.5244800010469015,1.1198181369027547,2.185095534729148,0.3138343293373976,0.20928508888966169
F,1.6841234883745506,1.3312086162323153,0.46630588454036626,1.6926713215532638,1.9304976766782027,1.034194132162338,0.1861240466189746
F,1.7887820721479544,1.397354386041118,0.3934980786320309,1.26598196320137,2.072329919471781,0.8262296741715132,0.2263587079964186
F,1.6678958801697434,1.3964428190354434,0.4306233972875028,1.1549412277599989,2.135192668712866,0.5066622966308819,0.32484133696080963
F,1.2506397250625492,1.1950163079773428,0.23002299177781452,1.680931927321642,2.2280743688687314,0.8167680157291102,0.312583763100598
F,1.7577606062515987,1.3614100538350868,0.22869065761768367,1.9696306878194105,2.0634491582667622,0.7155408176651421,0.1100344350525376
F,0.9424680849732525,1.3338251573627005,0.5131751824391286,2.3492537718804627,2.036672824948871,0.8101944745867855,0.36435840517758766
F,1.3367178104353472,1.2236979216381152,0.3992258194468621,0.7390886293469282,2.223972403169295,0.9477520096863988,0.3691843410341278
F,2.0039233715277893,1.2594538382606664,0.381387546502576,3.695664682730651,2.095564726084813,1.0466821135113564,0.4388008296722062
F,0.11360735451487028,1.3979526564961822,0.5000981024005028,0.6962428497678318,2.162758591230749,0.7910865860395326,0.25282715194467387
F,1.6323581925620831,1.2571794748712142,0.5511480383615939,2.94334647389151,1.9654300502789241,0.773216836331609,0.11868476922096437
F,1.9580379366708907,1.2376056969096807,0.5581296136335908,2.722352499960509,1.96541863678762,0.7823362262396335,0.36248016896003027
F,1.9404545930623722,1.0985254737479295,0.23561015261929447,1.4921035488491599,2.243288578385365,0.7551397756500562,0.33325650012852026
F,1.7487660451953715,1.3504441335496775,0.5222155717383955,1.2095437815507795,1.9161535617928616,0.7499696364188109,0.004260264689149488
F,1.035501042697984,1.201550774179301,0.22532508936508006,0.9131078230572293,2.231779417119177,0.8733446235392001,0.29682291268391403
F,1.8165194405964515,1.332389454993407,0.5401913241107514,1.5805397042893707,2.0014087547118624,0.5609619021019532,0.381953063809003
F,1.9560124612314314,1.3638753772428884,0.0645546778547598,3.6545046442097484,2.235512298391025,0.9469592564784298,0.13081109114319459
F,1.468084868834691,1.3576428521135442,0.42251233645635244,2.25267140943787,2.2390262847895603,0.3191161954177462,0.2265005222196176
F,1.7626571675714826,1.3403470612729718,0.4017484267615971,2.614207949748049,2.235052190232815,0.8764411800311197,1.2579607796730388
F,1.3576086376139185,1.343206896121732,0.5520796522937333,1.2985634295779023,1.8741784454369577,0.49567787178070305,0.0257453117786997
F,1.2647265636840956,1.2967717284737408,0.3093968373366071,2.506027326979461,2.129204919868277,0.8993427980622885,0.4271327475002318
F,0.2967542372063835,1.3671407640968587,0.5355289211804588,0.619806055764778,2.042346058605859,0.9466247121449745,0.3144885718700707
F,1.470012477331989,1.356045356813913,0.48314084978660693,2.5991971856475597,1.7258553657719116,0.9266687938687392,0.045793486007796855
F,0.733533767605161,1.317559689905186,0.3953565984994153,1.7169413949997272,1.995344049441838,0.8869259805746418,0.2992575970412423
F,2.0053817327074213,1.365661210134598,0.32960462999026197,2.473143693942248,2.2402897804056106,0.7668049508089665,1.374249623785549
F,1.9183505999596693,1.162677147659884,0.23885880967176604,2.571737517331077,2.1806018690952396,0.7297297458821217,0.16081674515792663
F,1.7406460492331468,1.3917950412636502,0.24560178059953222,1.612384115573646,2.2058176790574207,0.7295945099336123,0.7992664395750115
F,1.7641641774909904,1.1470680673384783,0.4667537096087749,3.2127208269803975,2.2293637603255934,0.7865128627797409,0.26854370984135145
F,1.8385788357403872,1.3182944281199125,0.35509281326737996,0.6273011803155918,2.228110793593859,0.6685967747419846,0.21990437536139
F,1.630080541963631,1.1090826892341137,0.3231193661681246,1.3898427648586145,2.2125523226963097,0.5885134720251296,0.09105530754330467
F,1.5546852520797552,1.2739935488728547,0.5503591430733035,3.1383968320189606,1.9953384775833747,0.6511014083352977,0.03338319393022276
F,1.1777013103367124,1.412351507353534,0.5531340496504406,3.734059719902316,1.8679045864922257,0.8596503345689722,0.08134475334994334
F,1.8319090431823668,1.0703831575561804,0.32961663072164155,3.9811971310135523,2.222310690774392,1.0382247150245487,0.078923930314339
F,0.7332589042824681,0.5579152594423317,0.1228639415383207,1.1930588687106929,1.871141678694351,0.3486713029833008,0.6557271270875079
F,0.7926605560346814,0.9429541628813135,0.24551451174363081,1.2467812020492652,1.6780876531797828,0.3743179669722025,0.9050354780896653
F,0.5166681942732538,1.053603195949207,0.30055772784258994,1.05868003668916,1.4566225022215324,0.4098370985242974,0.1679681020289666
I,0.75129672999372,1.3937431880786728,0.19446149197409351,1.8404305121752969,1.6120941623604663,0.5291369603179246,0.7204114487243333
I,0.6543260528150271,1.1217908176603801,0.317203160431205,1.1813813689931798,1.6948140689481308,0.37300604881073085,0.8215157852840916
M,0.9520626706632627,1.067322491933,0.3640911265065528,1.002778026261076,1.5693792091399412,0.30139662020904956,0.5155013744206064
F,0.9692737247088452,1.0124143968596153,0.3137996174289024,1.4816450806221027,1.6335457373398243,0.3668700304875491,0.8130362195614019
F,0.6549002960527845,1.0260923248730753,0.4961407809121358,1.634690617596252,0.25943939584624265,0.4401055516293026,0.5925561071539931
I,0.5292924868251861,0.949466841238658,0.3061581939210907,1.2189251652061672,1.5441717618039452,0.5130538772554297,0.2986842819907741
I,1.1045184479549233,0.9950193722172058,0.43949776708964405,1.8027661595205406,1.5705198728605188,0.37390657846139175,0.8310373167520609
F,0.7574937785089941,0.5385714330523058,0.12101118352000018,1.6269703679774006,1.9286145409526194,0.6159718952535739,0.7489409746340201
F,0.7203266536635786,1.370014871603821,0.2772907120525604,1.4453721286963044,1.5398603583278496,0.4546365153878899,0.8459076044389546
I,0.8041896191856817,0.9462768824672261,0.4320429070414433,1.1255483509634339,1.8168651476338429,0.5735574823947186,0.2069231300048447
F,0.6978781363718782,0.8939621832606298,0.41766300424058284,1.8122377484317604,1.6654740496236882,0.3877935373732946,0.6622606649820731
F,0.4633296192373288,1.1320576579891797,0.39581214332153847,1.3256405878404502,1.552885509508486,0.45354418542702424,0.8509828732763166
I,0.4174333034976489,1.009914803403672,0.13247472051653988,1.771887402250093,1.4639230396085026,0.8736004457527118,0.6811483492715494
I,0.8607642748074735,0.6583458224222852,0.08580108636513394,1.1109419615063476,1.633005921606418,0.4155801207110859,0.6867522019855952
M,1.055761634583771,1.3797458720351208,0.1999302775651278,1.120672230573705,1.6593868445023867,0.4363329696078404,0.846845484381673
F,0.6401200826237023,0.979959215966043,0.20222021378490018,1.2565965781909074,1.4335152128302893,0.48276602071030733,0.8096033109902807
M,0.675218745029216,0.9546181645721862,0.2282825248412314,1.2733539202802915,1.7337477707274445,0.2878122373449061,0.6372136595203225
I,0.7189023471726897,0.4129456872742459,0.10021793117192773,1.2614150695291193,1.5512339824640045,0.6762541103938926,0.8635316005809843
I,0.9862462397204904,1.197348234585981,0.31302034116232946,1.1510979397787426,1.2996005822770842,0.5077960839535114,0.8302645254253579
M,0.6977186629550046,1.2808244948751,0.3310568883103898,1.2966929783825498,1.4327036910303594,0.7765954428779829,0.1958344297254588
I,1.0065284079181274,1.2986002434250754,0.43066211991516745,1.4418459604655425,1.2595299730418708,0.2132361598459501,0.8481722061558222
M,0.28786374409365995,1.2762242878761947,0.4508874041306202,1.639533088954976,1.4951894403258892,0.410529243046359,0.2758605553067209
