Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Sex
0.8614190215216571,0.3610515530972971,0.044157164892716344,0.30332899474427527,1.449685356136503,0.36377651927610666,0.720432717824627,F
0.35307013062668113,0.1946775849480852,0.07841945797991492,4.0859977492754345,1.2533029663396682,0.6785747634206218,0.07974930924834847,F
0.16783992782498275,0.45186477548277065,0.15753965469592057,2.4517149576029125,0.637884595292572,0.5018394099847929,0.09467902380771082,F
0.7285721000405361,0.04737563243972451,0.21122035963177133,0.9309295546457792,1.0284228091320775,0.6122012919448219,0.03875034166728191,F
0.8558767577211983,0.07803809276874489,0.19157066797422265,2.9154091160881688,0.5210106958033992,0.046909730481090504,0.42362606411895487,F
0.4633265035752608,0.5704336874285847,0.2519781925987222,1.1446310487434572,1.667309142754404,0.26619604547276,0.9018611284570627,F
0.20011989736405525,0.815639111455543,0.22185539905871463,0.7314106025421061,1.1057357568517694,0.26959770160344454,0.8447286544811167,F
0.680714862625073,0.6431358630677129,0.23865353459919847,1.8387020455043281,1.2366985419017884,0.5566593754562974,0.7700118300798982,F
0.7844153383479818,0.36388018136398514,0.2803184401839734,1.8817979514657202,2.0793557494529913,0.23305665416170412,0.04974386725775591,F
0.7054619155701204,0.667627358470755,0.22590278544903952,3.617169508354686,1.8587465430975099,0.5395139327061531,0.250722853699055,F
0.2809729641052997,0.2465063556603826,0.09562621741673649,3.661553781271281,0.9395148772737014,0.2374501530554085,0.27682737638803573,F
1.0494726477969762,0.25408860064392064,0.2547558337924224,0.8618233830325237,0.19311022130921796,0.09010773093640655,1.0069649845720259,F
0.1807941920928531,0.7327370799605002,0.21415402607880465,1.7596161434194166,0.5907893017618757,0.5181739678770794,0.06131063044232314,F
0.8905398174720834,0.5530036146663322,0.09129187081682964,0.6164566769192689,0.5420353102264477,0.7836945797047529,0.6793184741176528,F
0.34820696654301275,0.1894620148644361,0.2559237166485726,2.5583815763566005,1.977445058785267,0.31743349994884107,0.03529450640021889,F
0.16979490627739827,0.4838017371125677,0.08778871575711604,0.71135839376797,0.7997470046707031,0.8650600693273244,0.5830061624149419,F
0.8847574661338826,0.5723809692231855,0.1600934893669253,3.2764041051793233,1.2427624487121638,0.5208069955896539,0.6113011903061496,F
0.5925810338292629,0.4318724780273352,0.258470203263918,3.826030175235737,0.06286901555099653,0.11930584854300531,0.008798839523786593,F
0.3797425355760079,0.0890591264609912,0.07100368852368091,3.0743007842415535,1.0617129791596405,0.03313537634013539,0.9253611486939294,F
0.8214081234233525,0.2919666170524632,0.2062140264961991,1.5407028032435288,1.3784691623718355,0.6121355450641089,0.7855879164800144,F
0.33364796916748773,0.3890909862208198,0.018707453356405553,1.6961352592914625,1.5779461274643847,0.4204940173213971,0.7883117102733954,F
0.17886190217825793,0.23635404405192148,0.13782758973799342,0.9267016872439433,0.5709848612192259,0.36865887313124,0.33729460423058844,F
0.4152868671077301,0.7044839063327621,0.03873699286171285,3.82870423051227,1.1350899344639547,0.34352596949878456,0.5821021304505696,F
0.6273555065217447,0.8221074043814385,0.0335786849514036,2.1223878649656363,0.4144236413496403,0.8452711007962735,0.3950665900165155,F
1.0570985811344256,0.13775748674031377,0.28387302568420614,2.0061414412538214,1.3818932355522529,0.24048397405296004,0.5246479892587131,F
1.0055019848258056,0.11226009556414172,0.054806103111134395,2.1844510188035016,0.32236445966255045,0.47398394810003364,0.30903723314550197,F
0.42375959339161107,0.8567628780363796,0.03399037492513166,1.429373409383901,0.006475406562195636,0.27485901211969,0.5315066614900441,F
0.29170274947741104,0.607882793462849,0.06561749909235272,1.0464125772560515,1.226876607622561,0.5781928851854538,0.7786849366578831,F
0.3196411123735764,0.6287162616549797,0.317651065611234,2.0778953225757064,1.1774059739990141,0.7385916528256684,0.9222364954234086,F
0.20598158434877784,0.7992905320020993,0.027937023740027437,3.223345062201578,1.0680606116127311,0.43332267464250096,0.2492298344001374,F
0.3424951056325465,0.4145911079940775,0.13795570008759972,2.1191149162819642,0.23114065006412005,0.052709529332571635,0.5376319571817485,F
0.06514605139178092,0.4464848120632359,0.15348684188902584,3.988195126775491,0.9269587812558058,0.3044964300860007,0.028685068017759406,F
0.5806835163541477,0.5635911398093296,0.07946322918186796,2.2081385223255645,1.3699881015943354,0.04703028889289408,0.3496578752877499,F
0.18237071054388804,0.8494955464751262,0.07396818858064161,1.9315982028995058,1.4804764209650378,0.26861980114818973,0.44182058733454393,F
0.699100989333435,0.7159167644741418,0.14430945094295541,3.5218166767951153,1.9505541483157514,0.05390571781801894,0.4069694146285491,F
1.0291333264939229,0.5151458920478065,0.1568479219886719,0.18051709739109284,0.2108228476887436,0.14426908497794194,0.7869658474431132,F
0.22247284604083567,0.6418738899317121,0.27737636375628544,0.9465789193471024,0.027051158049786344,0.8274219243032908,0.4378084207744498,F
1.0878057157172853,0.45017720011298606,0.1438096417167403,1.6047831345306214,0.6977260318487013,0.6018977749439013,0.19381953672652447,F
0.5865573547822941,0.7702328122209379,0.2956741612234508,0.05205875671030237,0.4310248776577871,0.048123591944710505,0.45976394355472155,F
0.5188341554459563,0.8809588676976798,0.18172736973654077,0.5225040700171902,1.8167909662140103,0.05042827330761583,0.15958164242883316,F
0.801511582591521,0.5555949427265873,0.17622131867690385,1.4178706374912546,1.1392872304771033,0.2827782517773648,0.9000124206292062,F
0.6133384518276603,0.755953014219713,0.10181464072914752,3.292758586639545,1.7921622987258292,0.7804112153845839,0.7061197364096476,F
0.36330311394206205,0.8270746831995162,0.23968511408151333,0.10601136417729591,0.8123356147772534,0.5342010183769994,0.8892829114168419,F
0.4137904480446531,0.3210492578070573,0.25700086147897394,3.4612365478215974,1.417554086697686,0.456527561126292,0.4622625347506901,F
0.0718530241615811,0.6560631095278651,0.20133589415006056,0.3930881202748961,0.7745852479089413,0.2740925850833862,0.29559580793258494,F
0.6366800840636863,0.11948912253702106,0.24533754605530328,3.5587207716290634,0.005359957458362519,0.30147504766281324,0.27204443812502427,F
0.6986002340051272,0.7470764019161719,0.18480173864795094,0.8869461575636757,2.2467487546916503,0.2625698985735116,0.36745732650485247,F
0.4859777322739124,0.3649991152459843,0.23102832711984622,3.380042940789332,1.1876199187317746,0.12803758835748827,0.4366956437859216,F
0.8518751885197088,0.5482980114480468,0.04968643911321464,1.9246691325922949,0.9666250977002215,0.04643784835027823,0.7753630199377448,F
0.20566600400424634,0.13522046250926353,0.04206586736061931,0.1845156791552697,0.9754266394935867,0.004786741355590529,0.3432810333003984,F
0.08926293497417155,0.2445419356487613,0.0035013659428221795,3.3469783771836337,1.4656426737307622,0.6144273332108267,0.3750401623718313,F
0.9916135814248338,0.4118555721421171,0.2402630056169929,3.758382174009235,1.4333255262933866,0.8572473673940283,0.13150523991853072,F
0.25825927884937083,0.09780757364615666,0.1927959774879953,2.9130246605419394,0.9506804036882968,0.15441240999858308,1.039370083907245,F
0.9257597016994619,0.36699900260708607,0.21866313726519745,0.47744520701672866,1.2563444516145845,0.7383475421924606,0.2703217397833409,F
0.8772420337983299,0.7157256912015595,0.22441494765222583,0.8884090114442482,0.5366695184169966,0.5241613859339415,0.43901605359879975,F
0.9338855865139971,0.21326374319571245,0.06688981954564435,1.1687547885359646,1.6060431557250898,0.6094847874977212,0.536896543351437,F
0.3881252946563466,0.6018090772220459,0.23992002929383335,1.3920691741714841,0.6998734717676269,0.014797062731091876,0.3111219472474191,F
0.28521487076725704,0.46802537872099237,0.05358620165211826,1.4747066071601187,1.977391690975213,0.4891530113426187,0.7984395807566178,F
1.0822824981590866,0.2690100629359988,0.03893441377099163,0.0064863893000601976,0.23786341630795826,0.8911661118588661,0.03224590875018046,F
0.3607272951054252,0.20575514497578873,0.060186255275749286,3.808653768215552,1.335138973550874,0.15831682250865187,0.23276450741747426,F
0.6987811987726756,0.49697076003763746,0.2932709263018671,0.9058303595710819,1.7750949863644099,0.4757882321969801,0.03252940942397618,F
0.3350363375883333,0.7064358344136685,0.029740788189080828,1.237880828235886,0.390781624385723,0.6487438174768668,0.06329784873074358,F
0.7786075659285256,0.5979710392928417,0.18913339565626283,2.976305507699249,1.5678581584055027,0.13020998048480154,0.7441079138422044,F
0.6257911701006037,0.6516223460686403,0.08538370604898435,0.6382206830764793,1.6677798411833564,0.6306311476568931,0.7475591437871849,F
0.022414403634897828,0.6977416118809803,0.010330803201555562,0.179024454630287,1.1922912630406484,0.036358253620750035,0.10450374935363085,M
0.49924013804308714,1.0823043887424162,0.218880028573144,0.8225362283975138,0.49073426463180103,0.7025275922629647,1.187665713366002,M
1.6764513661935518,0.7019650144382928,0.3099515526892012,2.867014031047515,1.3943228854577696,0.24674241572806857,0.5925603337837766,M
0.16431656651213197,0.4547247412119681,0.10116653021276205,0.5366110328514284,1.3679553807289817,0.7917053392297274,0.7304473731925156,M
0.1824884280155842,1.0237292549174344,0.20172314745987596,4.629391767159199,1.2023020559910829,0.8444663206567397,0.41291305809371975,M
0.6850890849211851,0.8883093327017612,0.20550568351818316,0.8181546995736821,1.4725910571618677,0.18721730368230272,0.5207523587315237,M
0.7095265364277835,1.2892941631962438,0.06625371947932852,2.6484088865560422,1.5833175920799898,0.09229248877973119,0.7241954170255624,M
0.17255276538373718,1.1931290496121068,0.3861495324099255,0.5861708133262016,1.032070361117079,0.6747245231200181,0.7873988474219611,M
1.4148617504525354,0.20242693614880802,0.3427135842542254,2.9380290831406346,0.2863374259678753,0.7544784003873302,0.5804206692991998,M
1.3376702012177863,0.14793190798194916,0.23799986935603104,0.07049784794342245,1.4598187993811382,0.03490595752704759,1.0817710784474346,M
0.8784740729841133,1.1202614243014533,0.2958410176762155,1.4147109467671515,0.9888010544703021,0.17793774772077872,1.3302906734598,M
1.725653711578357,0.8691029406408275,0.4294269386363371,1.9750922045036146,0.13030005900925418,0.6521473936326836,0.7805740239624794,M
0.6306753367743575,0.9201530979111625,0.2736343662794939,2.8233159258122247,0.23887964143767462,0.4327023284873134,0.11082262587303324,M
1.053840921544884,0.09584085186577135,0.4024131638922972,1.9650185489682288,0.36203146592355645,0.07939535631287925,0.2681289005712389,M
1.3738539751315626,0.462699382422941,0.43151916953295755,1.4712954966993084,1.1691693256985305,0.03835534535725264,1.2940082634246477,M
0.08152024158219229,0.3390873399478014,0.21575346659367856,1.799072714264227,1.2126236162415562,0.7069561855886282,0.9973725416267676,M
1.494333777308193,0.8798395673013266,0.29156518194954606,2.9514413559404797,0.9867132202459039,0.11600565375946437,0.6163059361646155,M
0.3797654155381522,1.1999691423620633,0.052798258329517116,2.6992316375032104,1.3094206222109175,0.3307048732133464,1.159720295133926,M
0.5331853630592107,0.3877174754405277,0.11562978827271483,2.9987051183086213,1.35781849306425,0.8859617099558341,0.16867745041141452,M
0.47697855939265144,1.1175631090506677,0.44801304250603585,2.1298153101357045,0.8379938398499838,0.7350077281849492,0.17262971089191848,M
1.4538023328866516,0.6654084059055838,0.42411580866978094,0.8812447120677412,0.2809072932601809,0.6569981870684005,0.9614481930290868,M
0.18147630823353725,0.32354537908834907,0.3101647046136796,4.506326520116826,1.7921697271288504,0.22637161617273097,1.1794345656471579,M
0.5988415614677374,0.8884750521989194,0.42250201753876704,1.6926822919154505,0.7626151724192316,0.8681870089234852,1.1734649153338468,M
1.1361800616542663,0.4661231179246545,0.26386168774916524,2.516888380481742,1.4173344481757424,0.46276848847290897,1.0026064262638623,M
0.7721576309126937,0.5455034353930144,0.15485292317391156,3.4827584121527893,0.9310236459437331,0.07380162958191726,0.6533351789332054,M
0.25809371580984164,0.5505559039780126,0.05106933939664333,2.1820867267344224,0.9612877440966688,0.6457360638296983,0.8314462618279294,M
1.5095244393912157,1.242165741103285,0.03184979734549133,0.5607623489633989,0.46811948155980054,0.2504803518874161,0.7828796335969476,M
1.6266086667243682,0.8250096984172837,0.4218024400445125,1.9684252760794754,1.4193507009278932,0.20802106134509799,0.9054183019297816,M
0.6003730362482748,1.0245841582833168,0.0717677849313628,0.16784745861218953,1.4538333824196341,0.27180540934791747,0.09553063884256931,M
0.06992949786515668,1.0967506882654592,0.38354128797639186,0.34261579055882047,0.7269639615711557,0.3812405547039023,0.5817586755680451,M
0.8890861035335721,0.09305101489857508,0.020451866759749363,0.735653319901914,0.022715161225693822,0.4897860428894637,0.6139225843120316,M
0.2180475671784498,0.16913114082719619,0.11810049011062644,2.135314236894752,0.6723393006328641,0.13020566915932524,0.6743736007302199,M
0.8100192913313451,0.8462972146070433,0.006454077186719154,4.008998989108619,0.980048331642529,0.19475495477775448,0.8347106972031912,M
0.5369840901994176,0.3413641399989007,0.3170992631933933,2.536713429574161,1.1722886917634228,0.45284545629253936,0.4865486656442562,M
0.5110100522066402,1.1498831713449793,0.30090262654874556,1.8025783304835779,1.2695554778095295,0.5158911750968789,0.7274081539870256,M
0.8099349093825747,0.698669542446404,0.30314229558455735,0.632259918353038,1.448162857515837,0.15104218089855614,0.6439015262053742,M
0.009067359719228668,0.5338699896203596,0.2852545967697985,1.7422870166550832,1.3565402676065135,0.5042781106826775,0.955999629610114,M
0.2930743514223496,0.29894609513391435,0.4319716019127274,2.459321440384058,1.5330663929387518,0.6257526229882593,0.5193518448205968,M
2.018763629175301,0.37815160631198474,0.12124238102365294,3.466859602508876,1.5842027693863576,0.5824163257322044,0.3133217354947034,M
1.5733324470520555,1.2450974918964524,0.4055622719826465,2.372109863080764,0.04688338445087675,0.4742203044223161,0.41591573899939505,M
0.055856302757473726,0.9249698445075232,0.24460407834914852,1.935802686318595,1.1534672739233671,0.2862868095253957,1.015459460291564,M
0.3693136774052661,0.22619032978683096,0.06399579288332663,2.2724490438439466,1.648118023494473,0.1962108787015422,0.13415284438756372,M
0.6549663367555221,0.5644137131694547,0.03023039338500695,0.46065327176537,0.539364392153089,0.9084818704980235,0.31310668458260826,M
0.549184447170565,0.8400874401397946,0.0754551420623292,0.2785195035120593,1.1707830934376782,0.29670233409455016,0.17411416547822892,M
1.1543021028265152,0.31490061496254756,0.2653528886570542,3.3032307707754986,1.2253447129598933,0.18319043145470554,1.2063473346696085,M
0.3854849945709353,0.045432239020549686,0.07994211885046021,0.33406899958364017,0.3195020358518463,0.2813542401486887,0.298789415168007,M
0.5609071392261699,0.5556152187200246,0.29467743024775833,0.03562089692836771,0.2100771850231463,0.5158070769625106,0.9846035999308551,M
0.22957496393987986,0.9351656843293236,0.013291590296123678,2.125660105216479,1.4610716590413073,0.4079011445535878,0.46942906535212653,M
1.1723533583328951,0.029602809669478376,0.09925898371760276,3.1005347994107986,0.7612678376564712,0.6729971601957154,0.5570122939520832,M
0.49991828655500703,0.45792672582659955,0.10596634244671138,0.9883558610390774,1.490343849733116,0.7623250689488904,0.3373160511941013,M
1.3569353840270224,0.5957534045038975,0.4542961847465141,0.6416997384634715,1.2560585498789087,0.23456942507061043,0.4668052669218097,M
0.14862831481573097,0.9888452199757907,0.26897353231926846,0.11659127110937076,0.5161645668235656,0.49176482454041415,0.3812640939589955,M
0.36223880702805916,1.0361408414873452,0.3551083160218934,3.6095600053251227,0.3607782478208812,0.7142436333385422,0.529372417233893,M
1.165160800069937,1.2383563552354633,0.31020774091277215,1.93402348526261,0.06697230562258397,0.5906391982621814,0.3170474008698987,M
0.46523781531528374,0.7971770147076473,0.028178457185263295,0.2613370358052749,0.9610816453419118,0.3092431580289424,0.7795303462187362,M
0.561633821276641,0.1682967044877321,0.2750373139776854,2.900226984328814,0.776254589783665,0.4256797791192034,1.3140955122977456,M
1.4454560939654024,1.1451115601674928,0.31066698459429215,1.7894647218237973,0.9338467245503843,0.016975869736280035,0.9557434327675703,M
0.6594721420398684,1.197172174103539,0.2468808129092872,1.4307784685537672,0.2689427014712663,0.022223337576663095,0.8941762055340887,M
0.6435083499246561,1.254051429561922,0.2376094664365667,0.38497015035753696,1.6677790715961511,0.08339486517237865,0.2935300516483727,M
0.13969870848430266,1.2035444612065076,0.4474430578317572,1.3576118552141159,0.09920479175402555,0.424893439937408,1.3113978843739842,M
0.6170044227626234,0.47058669662680175,0.17214692151566655,2.9509308268435124,1.2428404176942263,0.10083602026188937,0.15510753227447852,M
0.3027024458998912,0.8375184370121929,0.1455667839704821,1.728268609444212,0.4528385570557177,0.31190351097448676,0.5798107650322615,M
1.11254451799143,0.8337822636130847,0.09517338821711352,4.005825137300135,1.2672466660801163,0.511921273914312,0.8176526635257101,M
0.9267238925993514,0.6706654852976446,0.023602677571885628,1.7252919836636078,0.6262508124279118,0.5468022552070728,1.2466417102054446,M
0.25310212129334764,0.4173535948366842,0.28126008665466995,0.03496266900024386,0.43862330993549553,0.3206487875257683,1.2287083674772092,M
0.8044908100363428,0.8593228679082727,0.2999371450394063,1.3151823796796194,1.5650357997209428,0.4111773556738465,0.7811514683208295,M
1.565481384214604,0.9910116151209778,0.032323516323819884,3.9730084829835395,0.3549455436420451,0.191982067201045,0.4460714965260587,M
1.3387669445766535,1.2335210461250143,0.0652623384104902,2.936602498650234,0.5679752598937164,0.6413678268440652,0.03779449438444024,M
0.35587974190458904,1.2101547825650387,0.24500751403297943,3.0687470617779016,1.4659313418181175,0.09288780417440748,0.6686401126355681,M
0.1108576822020302,0.8235341480090405,0.530672628689804,3.1604579155279473,0.8640400363096801,0.3132152164945058,0.7111430904539635,M
1.2245550415627113,0.4416438676273019,0.4385329393386631,3.906246677363505,1.5630420638435814,0.8468306809581432,0.11404906495012321,M
1.979301571591375,0.896199239841309,0.45567001915008476,0.4397407268182528,1.538808072112802,0.07315157606953364,0.5274353797698592,M
1.5159899045278022,1.1994278862253906,0.26424113436543584,0.4402435889647654,0.4937183507995117,0.46168473187767767,0.26602268224376957,M
0.08467078138435093,1.196899214916671,0.30685208332098945,2.2740806269974607,1.6918933850091253,0.3303903274897918,1.4244619977452326,M
0.2605059535750909,1.197418839103315,0.3947421891887442,1.375888515979241,1.7859933908276864,0.3144779191579372,0.15843916959710933,M
0.9759218323407602,0.7984005621114125,0.020551739323743684,2.312042686428888,0.7358521885032425,0.2005118821352394,0.4187985329041727,M
0.906113670939283,0.09207550742614158,0.09276567819576376,3.786653530241025,1.3508733368036898,0.5033431285475669,0.07384789268389487,M
0.5201650301596196,0.7745125984139429,0.16296958558437136,0.9476096144631283,0.9618480679388763,0.69648875939072,1.0307648860149903,M
1.2000147902566574,0.9819591264359423,0.08758405907413118,0.8566249147096965,1.0778450863572095,0.8140132754630999,1.078801143918974,M
0.6549616064865285,0.3422905570403888,0.24352647172955671,4.14150906454643,1.182576663593408,0.20240391952969022,1.0136532044424291,M
0.31898232559887213,0.445075705472861,0.089084626073264,0.3858467492151356,0.62631522324755,0.004114710756274835,0.03464426406259095,I
0.7201798352257929,0.5962879597302035,0.09341791381929943,0.4645121879878238,0.24552890412890574,0.10519846650463226,0.16460253798164165,I
0.06892157758521865,0.28119360081546363,0.1331371569899918,1.5068804571240793,0.3459644278352767,0.07543303834982285,0.24905212268898919,I
0.5481354271753501,0.7068287882955351,0.11083375576210829,0.2912203668239355,0.0036871174814139852,0.014287764698809801,0.2573275178456206,I
0.26984447613308693,0.41295693120999827,0.07673682766740735,0.019293325202344634,0.0830853831749074,0.12571159438923385,0.21082428122036476,I
0.7552991693184311,0.025627224511524802,0.0431304909978502,0.22814399074160557,0.3345574131509713,0.01815135868853213,0.3189234993418358,I
0.3838889109394373,0.5799871926711817,0.1474194119961586,0.7969826573132871,0.10069380855861516,0.18470673366143275,0.1137004712064385,I
0.37789505682973895,0.2716939389415065,0.09110938042563557,0.6683994130070674,0.49900096307761027,0.21672694728335606,0.25396879124755684,I
0.12321381901826467,0.2630275794643783,0.0658968317607978,0.18939146748087804,0.5776017832184387,0.19636537637390408,0.08292614697399457,I
0.1666747925937047,0.5669434608479609,0.11953755176567515,0.8999073860637052,0.6088711789584756,0.15607911174145478,0.036002283689387474,I
0.46306054640380856,0.4457308287843327,0.06691612079577053,0.5708124483548799,0.3434536151150908,0.1264996248460015,0.3093314131158761,I
0.5489461159850597,0.5992677986272068,0.12520293051251385,0.8582108863254849,0.1512121919202673,0.17240603314635983,0.19263592758354856,I
0.2628428198422987,0.6519617597469778,0.14063812409818607,0.2778968690608169,0.5997672324594813,0.22162428225299288,0.11614408495298273,I
0.15322950176745243,0.30296802540419565,0.14090570001610267,1.2522398402689103,0.08929791111187538,0.06951543106281088,0.31632937650508725,I
0.14231108198551135,0.7523285775301127,0.13463666807772787,0.6534110253694232,0.08784680725219869,0.13047010546002336,0.06231760729902116,I
0.5312888070250665,0.12977356223078346,0.08476279016089208,0.5207376586913836,0.5089163234956535,0.19115234061837594,0.21355892873051957,I
0.5124848174921319,0.3901878865806868,0.04396545640364085,1.208520363798534,0.3093734376934777,0.06844586757930149,0.017329177234070358,I
0.6812037671422803,0.2764446550446398,0.12999998774869861,0.8417326066527602,0.6406223230831678,0.07821357996144199,0.3421048392081706,I
0.15203388731294562,0.15258561321410194,0.04674979225740884,0.7747578168981251,0.029172580144765176,0.1850187434717676,0.3840576192472586,I
0.8423117800905282,0.34370282899123017,0.16026720796819902,0.1023307196566545,0.44272935034043287,0.030384315047746087,0.31206964904322637,I
0.38355811011892255,0.5974222949702854,0.12259836670423278,0.7439473335551194,0.32562861283288314,0.08829279173624684,0.09399830838506087,I
0.45633045422567164,0.37657511797389404,0.06400896536510865,0.5664944710315865,0.05294903205881246,0.10792984983878515,0.41197115332197787,I
0.7404019423993841,0.5129278551615187,0.1692718548741391,0.8026592364595588,0.19572401204293638,0.16288543465454736,0.09261277950969297,I
0.10986430986428641,0.13283221754433694,0.1488984579407573,1.0661407144997115,0.4398741050617141,0.05099802813201805,0.04643234327111872,I
0.08662171098417051,0.04795916454847336,0.05959505502158858,0.4638470717194415,0.10766871706872119,0.16389215363865278,0.13088036678901682,I
0.42534218872710944,0.2234159269936992,0.13546039951034905,0.12578354766864722,0.34651916923675513,0.18885079171812943,0.065337614953817,I
0.507331615403009,0.5787777934181291,0.08098891417547024,0.4827752213825476,0.5884505309228116,0.11427171250795591,0.2054459772311118,I
0.7014098888488183,0.45988031816747976,0.18036148177883848,0.8511897454860289,0.22492627743345298,0.06709244627903278,0.04431161553659979,I
0.4435283753259213,0.552989758952795,0.09286441054790033,0.36195979535615935,0.14296959013686936,0.09117527548706224,0.17899232570540097,I
0.22297591704429542,0.5358187186479997,0.09716178648437829,0.6591305829839478,0.4507711356345687,0.16932331785755322,0.36695452407271073,I
0.4824963706097633,0.5014819549678946,0.09508206466805139,0.6988174149999951,0.40064222662339066,0.04456364404307711,0.11725569089881381,I
0.09935728947042242,0.5002119141427526,0.14627249560175132,0.512559975753976,0.24487619751975692,0.022025896820670333,0.02327255435286983,I
0.8193606151437803,0.2556659401911202,0.08983343024498364,0.10879430718255888,0.2574176320472232,0.13116274781489148,0.1496965594454981,I
0.4142784523341771,0.5808237273460225,0.06548900770768155,0.7457208066036678,0.0012849792456293078,0.20650767416684324,0.1474258637019152,I
0.40564732322508884,0.29113141597913456,0.16725125213613512,1.3074498102687158,0.06828623607091726,0.1076914332572993,0.37126905667036647,I
0.38490003721025595,0.06710987023149886,0.13635890171900394,0.4126760796258712,0.1260576227907818,0.2098721457375196,0.08478940927925643,I
0.5999707095683083,0.12779446683117462,0.05618560901309869,1.16232231529214,0.37235270371474255,0.07791049885935628,0.40667559761656696,I
0.32140762618643204,0.049354885837057674,0.04564406399626595,0.28706274954026634,0.49187319293017717,0.07880015747501996,0.10902298109519927,I
0.7702787336511684,0.2510934705132787,0.16018816218177803,1.1771801464556493,0.41674450551333064,0.0014304503124504884,0.09023621602976002,I
0.8356569395581811,0.7276946035506522,0.06906227432453359,1.2190844606181808,0.19676316433689647,0.13890228551784717,0.2562747854412173,I
0.6192625932983963,0.20636473188348667,0.04932461936213248,0.060799712323896346,0.41618479347127635,0.26887191176338215,0.20043577287436917,I
0.5870683008566554,0.6461874720729062,0.14603562656793984,1.167463704490363,0.09399321542584198,0.21183673976686168,0.33535150434804656,I
0.37652595252074395,0.43644548245964326,0.05769088940595431,0.8607806616928191,0.6208954236256383,0.20801253767747985,0.16379146439909187,I
0.21695092856322312,0.6664536450675018,0.07726272877033398,0.36649439461993033,0.04962280222459084,0.16882404965108283,0.30997184111898396,I
0.0744421438210811,0.3302856929540158,0.09388201693670598,1.389908529279238,0.34061667317258815,0.10893249911378733,0.02296665069988152,I
0.6651518516645204,0.4769352760897539,0.05360342542102197,0.05439082079135739,0.13782927618462398,0.20852668820571618,0.09456593250749505,I
0.7210621616333258,0.45241081866221106,0.05386825031408278,0.5716110694420875,0.19333623577476747,0.14888258530976967,0.08045015560411835,I
0.29995086420944916,0.2461568200233273,0.11042918130612003,0.11607649732525789,0.14145017624011608,0.09597242505290776,0.1928355039351083,I
0.10974898496511325,0.08078045967965533,0.05985005762249382,0.497936580879166,0.6559125578775158,0.013725782456430753,0.03763021569997154,I
0.3007878632167321,0.4116329027213846,0.050400332718169835,0.8869151281753067,0.09683140255693917,0.07784943401564758,0.24230757748945228,I
0.12861139225188248,0.6043622560406542,0.03919450884599539,0.12034384113553158,0.16992969529567106,0.15773191370272602,0.3363126923282871,I
0.7043723213922017,0.587122385260441,0.07763286640258918,0.5743380437388625,0.06801244371769712,0.10627014297396922,0.17404478374399418,I
0.5813582639173879,0.7118355270383752,0.07487411107752713,1.1975799797257192,0.3843272548660145,0.20514394702180194,0.0113507261635461,I
0.1796678679409911,0.619322105568322,0.04986502180429969,1.1068368610259989,0.7204661902938885,0.04079153522572735,0.2124152485354922,I
0.33142880712069206,0.49075908173352434,0.1055196176790046,0.36638744208288965,0.4688139058644924,0.03333230349474407,0.033326074420542195,I
0.3732554444958645,0.3068237938302001,0.14509361074943428,0.2649477263210979,0.21134064658602722,0.24142925527811693,0.34054067551821676,I
