Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
F,0.3530701306266811,0.1946775849480852,0.0784194579799149,4.0859977492754345,1.2533029663396682,0.6785747634206218,0.0797493092483484,Adult
F,0.1678399278249827,0.4518647754827706,0.1575396546959205,2.4517149576029125,0.637884595292572,0.5018394099847929,0.0946790238077108,Adult
F,0.7285721000405361,0.0473756324397245,0.2112203596317713,0.9309295546457792,1.0284228091320775,0.6122012919448219,0.0387503416672819,Adult
F,0.8558767577211983,0.0780380927687448,0.1915706679742226,2.9154091160881688,0.5210106958033992,0.0469097304810905,0.4236260641189548,Child
F,0.4633265035752608,0.5704336874285847,0.2519781925987222,1.1446310487434572,1.667309142754404,0.26619604547276,0.9018611284570628,Adult
F,0.2001198973640552,0.815639111455543,0.2218553990587146,0.7314106025421061,1.1057357568517694,0.2695977016034445,0.8447286544811167,Adole
F,0.680714862625073,0.6431358630677129,0.2386535345991984,1.838702045504328,1.2366985419017884,0.5566593754562974,0.7700118300798982,Adult
F,0.7844153383479818,0.3638801813639851,0.2803184401839734,1.88179795146572,2.0793557494529917,0.2330566541617041,0.0497438672577559,Adult
F,0.7054619155701204,0.667627358470755,0.2259027854490395,3.617169508354686,1.8587465430975096,0.5395139327061531,0.250722853699055,Adult
F,0.2809729641052997,0.2465063556603826,0.0956262174167364,3.661553781271281,0.9395148772737014,0.2374501530554085,0.2768273763880357,Child
F,1.0494726477969762,0.2540886006439206,0.2547558337924224,0.8618233830325237,0.1931102213092179,0.0901077309364065,1.006964984572026,Adult
F,0.1807941920928531,0.7327370799605002,0.2141540260788046,1.7596161434194166,0.5907893017618757,0.5181739678770794,0.0613106304423231,Adult
F,0.8905398174720834,0.5530036146663322,0.0912918708168296,0.6164566769192689,0.5420353102264477,0.7836945797047529,0.6793184741176528,Child
F,0.3482069665430127,0.1894620148644361,0.2559237166485726,2.5583815763566005,1.977445058785267,0.317433499948841,0.0352945064002188,Child
F,0.1697949062773982,0.4838017371125677,0.087788715757116,0.71135839376797,0.7997470046707031,0.8650600693273244,0.5830061624149419,Adult
F,0.8847574661338826,0.5723809692231855,0.1600934893669253,3.276404105179324,1.2427624487121638,0.5208069955896539,0.6113011903061496,Adult
F,0.5925810338292629,0.4318724780273352,0.258470203263918,3.826030175235737,0.0628690155509965,0.1193058485430053,0.0087988395237865,Child
F,0.3797425355760079,0.0890591264609912,0.0710036885236809,3.074300784241553,1.0617129791596405,0.0331353763401353,0.9253611486939294,Child
F,0.8214081234233525,0.2919666170524632,0.2062140264961991,1.5407028032435288,1.3784691623718357,0.6121355450641089,0.7855879164800144,Adult
F,0.3336479691674877,0.3890909862208198,0.0187074533564055,1.6961352592914625,1.577946127464385,0.4204940173213971,0.7883117102733954,Adult
F,0.1788619021782579,0.2363540440519214,0.1378275897379934,0.9267016872439432,0.5709848612192259,0.36865887313124,0.3372946042305884,Child
F,0.4152868671077301,0.7044839063327621,0.0387369928617128,3.82870423051227,1.135089934463955,0.3435259694987845,0.5821021304505696,Child
F,0.6273555065217447,0.8221074043814385,0.0335786849514036,2.1223878649656363,0.4144236413496403,0.8452711007962735,0.3950665900165155,Adult
F,1.0570985811344256,0.1377574867403137,0.2838730256842061,2.006141441253821,1.3818932355522529,0.24048397405296,0.5246479892587131,Child
F,1.0055019848258056,0.1122600955641417,0.0548061031111343,2.1844510188035016,0.3223644596625504,0.4739839481000336,0.3090372331455019,Child
F,0.423759593391611,0.8567628780363796,0.0339903749251316,1.429373409383901,0.0064754065621956,0.27485901211969,0.5315066614900441,Adult
F,0.291702749477411,0.607882793462849,0.0656174990923527,1.0464125772560515,1.226876607622561,0.5781928851854538,0.7786849366578831,Adult
F,0.3196411123735764,0.6287162616549797,0.317651065611234,2.0778953225757064,1.177405973999014,0.7385916528256684,0.9222364954234086,Adult
F,0.2059815843487778,0.7992905320020993,0.0279370237400274,3.223345062201578,1.0680606116127311,0.4333226746425009,0.2492298344001374,Adult
F,0.3424951056325465,0.4145911079940775,0.1379557000875997,2.119114916281964,0.23114065006412,0.0527095293325716,0.5376319571817485,Adult
F,0.0651460513917809,0.4464848120632359,0.1534868418890258,3.988195126775491,0.9269587812558058,0.3044964300860007,0.0286850680177594,Child
F,0.5806835163541477,0.5635911398093296,0.0794632291818679,2.2081385223255645,1.3699881015943354,0.047030288892894,0.3496578752877499,Child
F,0.182370710543888,0.8494955464751262,0.0739681885806416,1.9315982028995056,1.4804764209650378,0.2686198011481897,0.4418205873345439,Adult
F,0.699100989333435,0.7159167644741418,0.1443094509429554,3.521816676795116,1.9505541483157516,0.0539057178180189,0.4069694146285491,Child
F,1.0291333264939229,0.5151458920478065,0.1568479219886719,0.1805170973910928,0.2108228476887436,0.1442690849779419,0.7869658474431132,Child
F,0.2224728460408356,0.6418738899317121,0.2773763637562854,0.9465789193471024,0.0270511580497863,0.8274219243032908,0.4378084207744498,Adult
F,1.0878057157172851,0.450177200112986,0.1438096417167403,1.6047831345306214,0.6977260318487013,0.6018977749439013,0.1938195367265244,Child
F,0.5865573547822941,0.7702328122209379,0.2956741612234508,0.0520587567103023,0.4310248776577871,0.0481235919447105,0.4597639435547215,Child
F,0.5188341554459563,0.8809588676976798,0.1817273697365407,0.5225040700171902,1.8167909662140105,0.0504282733076158,0.1595816424288331,Adult
F,0.801511582591521,0.5555949427265873,0.1762213186769038,1.4178706374912546,1.1392872304771031,0.2827782517773648,0.9000124206292062,Adult
F,0.6133384518276603,0.755953014219713,0.1018146407291475,3.292758586639545,1.7921622987258292,0.7804112153845839,0.7061197364096476,Adult
F,0.363303113942062,0.8270746831995162,0.2396851140815133,0.1060113641772959,0.8123356147772534,0.5342010183769994,0.8892829114168419,Child
F,0.4137904480446531,0.3210492578070573,0.2570008614789739,3.4612365478215974,1.417554086697686,0.456527561126292,0.4622625347506901,Child
F,0.0718530241615811,0.6560631095278651,0.2013358941500605,0.3930881202748961,0.7745852479089413,0.2740925850833862,0.2955958079325849,Child
F,0.6366800840636863,0.119489122537021,0.2453375460553032,3.5587207716290634,0.0053599574583625,0.3014750476628132,0.2720444381250242,Child
F,0.6986002340051272,0.7470764019161719,0.1848017386479509,0.8869461575636757,2.2467487546916503,0.2625698985735116,0.3674573265048524,Adult
F,0.4859777322739124,0.3649991152459843,0.2310283271198462,3.380042940789332,1.1876199187317746,0.1280375883574882,0.4366956437859216,Child
F,0.8518751885197088,0.5482980114480468,0.0496864391132146,1.9246691325922949,0.9666250977002216,0.0464378483502782,0.7753630199377448,Adult
F,0.2056660040042463,0.1352204625092635,0.0420658673606193,0.1845156791552697,0.9754266394935868,0.0047867413555905,0.3432810333003984,Child
F,0.0892629349741715,0.2445419356487613,0.0035013659428221,3.3469783771836337,1.4656426737307622,0.6144273332108267,0.3750401623718313,Child
F,0.9916135814248338,0.4118555721421171,0.2402630056169929,3.758382174009235,1.4333255262933866,0.8572473673940283,0.1315052399185307,Adult
F,0.2582592788493708,0.0978075736461566,0.1927959774879953,2.9130246605419394,0.9506804036882968,0.154412409998583,1.039370083907245,Child
F,0.925759701699462,0.366999002607086,0.2186631372651974,0.4774452070167286,1.2563444516145843,0.7383475421924606,0.2703217397833409,Adult
F,0.8772420337983299,0.7157256912015595,0.2244149476522258,0.8884090114442482,0.5366695184169966,0.5241613859339415,0.4390160535987997,Child
F,0.9338855865139972,0.2132637431957124,0.0668898195456443,1.1687547885359646,1.6060431557250898,0.6094847874977212,0.536896543351437,Adult
F,0.3881252946563466,0.6018090772220459,0.2399200292938333,1.392069174171484,0.6998734717676269,0.0147970627310918,0.3111219472474191,Adole
F,0.285214870767257,0.4680253787209923,0.0535862016521182,1.4747066071601187,1.977391690975213,0.4891530113426187,0.7984395807566178,Adult
F,1.0822824981590866,0.2690100629359988,0.0389344137709916,0.0064863893000601,0.2378634163079582,0.8911661118588661,0.0322459087501804,Child
F,0.3607272951054252,0.2057551449757887,0.0601862552757492,3.808653768215552,1.335138973550874,0.1583168225086518,0.2327645074174742,Child
F,0.6987811987726756,0.4969707600376374,0.2932709263018671,0.905830359571082,1.77509498636441,0.4757882321969801,0.0325294094239761,Adult
F,0.3350363375883333,0.7064358344136685,0.0297407881890808,1.237880828235886,0.390781624385723,0.6487438174768668,0.0632978487307435,Adult
F,0.7786075659285256,0.5979710392928417,0.1891333956562628,2.976305507699249,1.567858158405503,0.1302099804848015,0.7441079138422044,Child
F,0.6257911701006037,0.6516223460686403,0.0853837060489843,0.6382206830764793,1.6677798411833564,0.6306311476568931,0.7475591437871849,Adult
M,0.0224144036348978,0.6977416118809803,0.0103308032015555,0.179024454630287,1.1922912630406484,0.03635825362075,0.1045037493536308,Adult
M,0.4992401380430871,1.0823043887424162,0.218880028573144,0.8225362283975138,0.490734264631801,0.7025275922629647,1.187665713366002,Child
M,1.6764513661935518,0.7019650144382928,0.3099515526892012,2.867014031047515,1.3943228854577696,0.2467424157280685,0.5925603337837766,Child
M,0.1643165665121319,0.4547247412119681,0.101166530212762,0.5366110328514284,1.3679553807289817,0.7917053392297274,0.7304473731925156,Adult
M,0.1824884280155842,1.0237292549174344,0.2017231474598759,4.629391767159199,1.2023020559910829,0.8444663206567397,0.4129130580937197,Adult
M,0.6850890849211851,0.8883093327017612,0.2055056835181831,0.8181546995736821,1.4725910571618677,0.1872173036823027,0.5207523587315237,Adult
M,0.7095265364277835,1.2892941631962438,0.0662537194793285,2.6484088865560422,1.5833175920799898,0.0922924887797311,0.7241954170255624,Adult
M,0.1725527653837371,1.1931290496121068,0.3861495324099255,0.5861708133262016,1.032070361117079,0.6747245231200181,0.7873988474219611,Child
M,1.4148617504525354,0.202426936148808,0.3427135842542254,2.9380290831406346,0.2863374259678753,0.7544784003873302,0.5804206692991998,Adult
M,1.3376702012177863,0.1479319079819491,0.237999869356031,0.0704978479434224,1.4598187993811382,0.0349059575270475,1.0817710784474346,Adult
M,0.8784740729841133,1.1202614243014533,0.2958410176762155,1.4147109467671517,0.988801054470302,0.1779377477207787,1.3302906734598,Adult
M,1.725653711578357,0.8691029406408275,0.4294269386363371,1.9750922045036143,0.1303000590092541,0.6521473936326836,0.7805740239624794,Adult
M,0.6306753367743575,0.9201530979111624,0.2736343662794939,2.8233159258122247,0.2388796414376746,0.4327023284873134,0.1108226258730332,Adole
M,1.053840921544884,0.0958408518657713,0.4024131638922972,1.9650185489682288,0.3620314659235564,0.0793953563128792,0.2681289005712389,Adult
M,1.3738539751315626,0.462699382422941,0.4315191695329575,1.4712954966993084,1.1691693256985305,0.0383553453572526,1.2940082634246477,Adult
M,0.0815202415821922,0.3390873399478014,0.2157534665936785,1.799072714264227,1.2126236162415562,0.7069561855886282,0.9973725416267676,Adole
M,1.494333777308193,0.8798395673013266,0.291565181949546,2.95144135594048,0.986713220245904,0.1160056537594643,0.6163059361646155,Child
M,0.3797654155381522,1.199969142362063,0.0527982583295171,2.6992316375032104,1.3094206222109177,0.3307048732133464,1.159720295133926,Adult
M,0.5331853630592107,0.3877174754405277,0.1156297882727148,2.9987051183086213,1.35781849306425,0.8859617099558341,0.1686774504114145,Adult
M,0.4769785593926514,1.1175631090506677,0.4480130425060358,2.1298153101357045,0.8379938398499838,0.7350077281849492,0.1726297108919184,Adult
M,1.4538023328866516,0.6654084059055838,0.4241158086697809,0.8812447120677412,0.2809072932601809,0.6569981870684005,0.9614481930290868,Child
M,0.1814763082335372,0.323545379088349,0.3101647046136796,4.506326520116826,1.7921697271288504,0.2263716161727309,1.179434565647158,Child
M,0.5988415614677374,0.8884750521989194,0.422502017538767,1.6926822919154505,0.7626151724192316,0.8681870089234852,1.1734649153338468,Adult
M,1.1361800616542663,0.4661231179246545,0.2638616877491652,2.516888380481742,1.4173344481757424,0.4627684884729089,1.0026064262638623,Adole
M,0.7721576309126937,0.5455034353930144,0.1548529231739115,3.4827584121527893,0.9310236459437332,0.0738016295819172,0.6533351789332054,Adult
M,0.2580937158098416,0.5505559039780126,0.0510693393966433,2.1820867267344224,0.9612877440966688,0.6457360638296983,0.8314462618279294,Adult
M,1.5095244393912155,1.242165741103285,0.0318497973454913,0.5607623489633989,0.4681194815598005,0.2504803518874161,0.7828796335969476,Child
M,1.6266086667243682,0.8250096984172837,0.4218024400445125,1.9684252760794756,1.4193507009278932,0.2080210613450979,0.9054183019297816,Adult
M,0.6003730362482748,1.0245841582833168,0.0717677849313628,0.1678474586121895,1.453833382419634,0.2718054093479174,0.0955306388425693,Adult
M,0.0699294978651566,1.0967506882654592,0.3835412879763918,0.3426157905588204,0.7269639615711557,0.3812405547039023,0.5817586755680451,Child
M,0.8890861035335721,0.093051014898575,0.0204518667597493,0.735653319901914,0.0227151612256938,0.4897860428894637,0.6139225843120316,Adult
M,0.2180475671784498,0.1691311408271961,0.1181004901106264,2.135314236894752,0.6723393006328641,0.1302056691593252,0.6743736007302199,Adult
M,0.8100192913313451,0.8462972146070433,0.0064540771867191,4.008998989108619,0.980048331642529,0.1947549547777544,0.8347106972031912,Adole
M,0.5369840901994176,0.3413641399989007,0.3170992631933933,2.536713429574161,1.1722886917634228,0.4528454562925393,0.4865486656442562,Adult
M,0.5110100522066402,1.1498831713449793,0.3009026265487455,1.8025783304835776,1.2695554778095297,0.5158911750968789,0.7274081539870256,Adult
M,0.8099349093825747,0.698669542446404,0.3031422955845573,0.632259918353038,1.448162857515837,0.1510421808985561,0.6439015262053742,Adult
M,0.0090673597192286,0.5338699896203596,0.2852545967697985,1.7422870166550832,1.3565402676065137,0.5042781106826775,0.955999629610114,Child
M,0.2930743514223496,0.2989460951339143,0.4319716019127274,2.459321440384058,1.5330663929387518,0.6257526229882593,0.5193518448205968,Child
M,2.018763629175301,0.3781516063119847,0.1212423810236529,3.466859602508876,1.5842027693863576,0.5824163257322044,0.3133217354947034,Adult
M,1.5733324470520555,1.2450974918964524,0.4055622719826465,2.372109863080764,0.0468833844508767,0.4742203044223161,0.415915738999395,Child
M,0.0558563027574737,0.9249698445075232,0.2446040783491485,1.935802686318595,1.1534672739233671,0.2862868095253957,1.015459460291564,Adult
M,0.3693136774052661,0.2261903297868309,0.0639957928833266,2.272449043843946,1.648118023494473,0.1962108787015422,0.1341528443875637,Adult
M,0.6549663367555221,0.5644137131694547,0.0302303933850069,0.46065327176537,0.539364392153089,0.9084818704980236,0.3131066845826082,Child
M,0.549184447170565,0.8400874401397946,0.0754551420623292,0.2785195035120593,1.1707830934376782,0.2967023340945501,0.1741141654782289,Adult
M,1.1543021028265152,0.3149006149625475,0.2653528886570542,3.303230770775498,1.2253447129598931,0.1831904314547055,1.2063473346696083,Child
M,0.3854849945709353,0.0454322390205496,0.0799421188504602,0.3340689995836401,0.3195020358518463,0.2813542401486887,0.298789415168007,Child
M,0.5609071392261699,0.5556152187200246,0.2946774302477583,0.0356208969283677,0.2100771850231463,0.5158070769625106,0.9846035999308552,Child
M,0.2295749639398798,0.9351656843293236,0.0132915902961236,2.125660105216479,1.461071659041307,0.4079011445535878,0.4694290653521265,Adult
M,1.1723533583328951,0.0296028096694783,0.0992589837176027,3.1005347994107986,0.7612678376564712,0.6729971601957154,0.5570122939520832,Adult
M,0.499918286555007,0.4579267258265995,0.1059663424467113,0.9883558610390774,1.490343849733116,0.7623250689488904,0.3373160511941013,Adult
M,1.3569353840270224,0.5957534045038975,0.4542961847465141,0.6416997384634715,1.2560585498789087,0.2345694250706104,0.4668052669218097,Adult
M,0.1486283148157309,0.9888452199757908,0.2689735323192684,0.1165912711093707,0.5161645668235656,0.4917648245404141,0.3812640939589955,Child
M,0.3622388070280591,1.0361408414873452,0.3551083160218934,3.6095600053251222,0.3607782478208812,0.7142436333385422,0.529372417233893,Adult
M,1.165160800069937,1.2383563552354633,0.3102077409127721,1.93402348526261,0.0669723056225839,0.5906391982621814,0.3170474008698987,Adult
M,0.4652378153152837,0.7971770147076473,0.0281784571852632,0.2613370358052749,0.9610816453419118,0.3092431580289424,0.7795303462187362,Child
M,0.561633821276641,0.1682967044877321,0.2750373139776854,2.900226984328814,0.776254589783665,0.4256797791192034,1.3140955122977456,Adult
M,1.4454560939654024,1.1451115601674928,0.3106669845942921,1.7894647218237971,0.9338467245503844,0.01697586973628,0.9557434327675705,Adult
M,0.6594721420398684,1.197172174103539,0.2468808129092872,1.4307784685537672,0.2689427014712663,0.022223337576663,0.8941762055340887,Adult
M,0.6435083499246561,1.254051429561922,0.2376094664365667,0.3849701503575369,1.6677790715961511,0.0833948651723786,0.2935300516483727,Adult
M,0.1396987084843026,1.2035444612065076,0.4474430578317572,1.357611855214116,0.0992047917540255,0.424893439937408,1.3113978843739842,Adult
M,0.6170044227626234,0.4705866966268017,0.1721469215156665,2.9509308268435124,1.2428404176942265,0.1008360202618893,0.1551075322744785,Adult
M,0.3027024458998912,0.8375184370121929,0.1455667839704821,1.728268609444212,0.4528385570557177,0.3119035109744867,0.5798107650322615,Adult
M,1.11254451799143,0.8337822636130847,0.0951733882171135,4.005825137300135,1.2672466660801165,0.511921273914312,0.8176526635257101,Adult
M,0.9267238925993514,0.6706654852976446,0.0236026775718856,1.7252919836636078,0.6262508124279118,0.5468022552070728,1.2466417102054446,Adult
M,0.2531021212933476,0.4173535948366842,0.2812600866546699,0.0349626690002438,0.4386233099354955,0.3206487875257683,1.2287083674772092,Child
M,0.8044908100363428,0.8593228679082727,0.2999371450394063,1.3151823796796194,1.5650357997209428,0.4111773556738465,0.7811514683208295,Adult
M,1.565481384214604,0.9910116151209778,0.0323235163238198,3.97300848298354,0.3549455436420451,0.191982067201045,0.4460714965260587,Child
M,1.3387669445766537,1.2335210461250143,0.0652623384104902,2.936602498650234,0.5679752598937164,0.6413678268440652,0.0377944943844402,Adole
M,0.355879741904589,1.2101547825650387,0.2450075140329794,3.0687470617779016,1.4659313418181177,0.0928878041744074,0.6686401126355681,Adult
M,0.1108576822020302,0.8235341480090405,0.530672628689804,3.1604579155279477,0.8640400363096801,0.3132152164945058,0.7111430904539635,Adult
M,1.224555041562711,0.4416438676273019,0.4385329393386631,3.906246677363505,1.5630420638435814,0.8468306809581432,0.1140490649501232,Adult
M,1.979301571591375,0.896199239841309,0.4556700191500847,0.4397407268182528,1.538808072112802,0.0731515760695336,0.5274353797698592,Adult
M,1.5159899045278022,1.1994278862253906,0.2642411343654358,0.4402435889647654,0.4937183507995117,0.4616847318776776,0.2660226822437695,Child
M,0.0846707813843509,1.196899214916671,0.3068520833209894,2.2740806269974607,1.6918933850091251,0.3303903274897918,1.4244619977452326,Adult
M,0.2605059535750909,1.197418839103315,0.3947421891887442,1.375888515979241,1.7859933908276864,0.3144779191579372,0.1584391695971093,Adult
M,0.9759218323407602,0.7984005621114125,0.0205517393237436,2.312042686428888,0.7358521885032425,0.2005118821352394,0.4187985329041727,Child
M,0.906113670939283,0.0920755074261415,0.0927656781957637,3.786653530241025,1.3508733368036898,0.5033431285475669,0.0738478926838948,Adult
M,0.5201650301596196,0.7745125984139429,0.1629695855843713,0.9476096144631284,0.9618480679388764,0.69648875939072,1.0307648860149905,Child
M,1.2000147902566574,0.9819591264359424,0.0875840590741311,0.8566249147096965,1.0778450863572095,0.8140132754630999,1.078801143918974,Adult
M,0.6549616064865285,0.3422905570403888,0.2435264717295567,4.14150906454643,1.182576663593408,0.2024039195296902,1.0136532044424291,Child
I,0.3189823255988721,0.445075705472861,0.089084626073264,0.3858467492151356,0.62631522324755,0.0041147107562748,0.0346442640625909,Child
I,0.7201798352257929,0.5962879597302035,0.0934179138192994,0.4645121879878238,0.2455289041289057,0.1051984665046322,0.1646025379816416,Child
I,0.0689215775852186,0.2811936008154636,0.1331371569899918,1.5068804571240793,0.3459644278352767,0.0754330383498228,0.2490521226889891,Adult
I,0.5481354271753501,0.7068287882955351,0.1108337557621082,0.2912203668239355,0.0036871174814139,0.0142877646988098,0.2573275178456206,Child
I,0.2698444761330869,0.4129569312099982,0.0767368276674073,0.0192933252023446,0.0830853831749074,0.1257115943892338,0.2108242812203647,Adole
I,0.7552991693184311,0.0256272245115248,0.0431304909978502,0.2281439907416055,0.3345574131509713,0.0181513586885321,0.3189234993418358,Child
I,0.3838889109394373,0.5799871926711817,0.1474194119961586,0.7969826573132871,0.1006938085586151,0.1847067336614327,0.1137004712064385,Adult
I,0.3778950568297389,0.2716939389415065,0.0911093804256355,0.6683994130070674,0.4990009630776102,0.216726947283356,0.2539687912475568,Child
I,0.1232138190182646,0.2630275794643783,0.0658968317607978,0.189391467480878,0.5776017832184387,0.196365376373904,0.0829261469739945,Child
I,0.1666747925937047,0.5669434608479609,0.1195375517656751,0.8999073860637052,0.6088711789584756,0.1560791117414547,0.0360022836893874,Child
I,0.4630605464038085,0.4457308287843327,0.0669161207957705,0.5708124483548799,0.3434536151150908,0.1264996248460015,0.3093314131158761,Child
I,0.5489461159850597,0.5992677986272068,0.1252029305125138,0.8582108863254849,0.1512121919202673,0.1724060331463598,0.1926359275835485,Adult
I,0.2628428198422987,0.6519617597469778,0.140638124098186,0.2778968690608169,0.5997672324594813,0.2216242822529928,0.1161440849529827,Adole
I,0.1532295017674524,0.3029680254041956,0.1409057000161026,1.2522398402689103,0.0892979111118753,0.0695154310628108,0.3163293765050872,Adult
I,0.1423110819855113,0.7523285775301127,0.1346366680777278,0.6534110253694232,0.0878468072521986,0.1304701054600233,0.0623176072990211,Adult
I,0.5312888070250665,0.1297735622307834,0.084762790160892,0.5207376586913836,0.5089163234956535,0.1911523406183759,0.2135589287305195,Child
I,0.5124848174921319,0.3901878865806868,0.0439654564036408,1.208520363798534,0.3093734376934777,0.0684458675793014,0.0173291772340703,Adult
I,0.6812037671422803,0.2764446550446398,0.1299999877486986,0.8417326066527602,0.6406223230831678,0.0782135799614419,0.3421048392081706,Child
I,0.1520338873129456,0.1525856132141019,0.0467497922574088,0.7747578168981251,0.0291725801447651,0.1850187434717676,0.3840576192472586,Adult
I,0.8423117800905282,0.3437028289912301,0.160267207968199,0.1023307196566545,0.4427293503404328,0.030384315047746,0.3120696490432263,Child
I,0.3835581101189225,0.5974222949702854,0.1225983667042327,0.7439473335551194,0.3256286128328831,0.0882927917362468,0.0939983083850608,Adult
I,0.4563304542256716,0.376575117973894,0.0640089653651086,0.5664944710315865,0.0529490320588124,0.1079298498387851,0.4119711533219778,Adult
I,0.7404019423993841,0.5129278551615187,0.1692718548741391,0.8026592364595588,0.1957240120429363,0.1628854346545473,0.0926127795096929,Adole
I,0.1098643098642864,0.1328322175443369,0.1488984579407573,1.0661407144997117,0.4398741050617141,0.050998028132018,0.0464323432711187,Child
I,0.0866217109841705,0.0479591645484733,0.0595950550215885,0.4638470717194415,0.1076687170687211,0.1638921536386527,0.1308803667890168,Child
I,0.4253421887271094,0.2234159269936992,0.135460399510349,0.1257835476686472,0.3465191692367551,0.1888507917181294,0.065337614953817,Child
I,0.507331615403009,0.5787777934181291,0.0809889141754702,0.4827752213825476,0.5884505309228116,0.1142717125079559,0.2054459772311118,Adole
I,0.7014098888488183,0.4598803181674797,0.1803614817788384,0.8511897454860289,0.2249262774334529,0.0670924462790327,0.0443116155365997,Adult
I,0.4435283753259213,0.552989758952795,0.0928644105479003,0.3619597953561593,0.1429695901368693,0.0911752754870622,0.1789923257054009,Child
I,0.2229759170442954,0.5358187186479997,0.0971617864843782,0.6591305829839478,0.4507711356345687,0.1693233178575532,0.3669545240727107,Child
I,0.4824963706097633,0.5014819549678946,0.0950820646680513,0.6988174149999951,0.4006422266233906,0.0445636440430771,0.1172556908988138,Adole
I,0.0993572894704224,0.5002119141427526,0.1462724956017513,0.512559975753976,0.2448761975197569,0.0220258968206703,0.0232725543528698,Child
I,0.8193606151437803,0.2556659401911202,0.0898334302449836,0.1087943071825588,0.2574176320472232,0.1311627478148914,0.1496965594454981,Child
I,0.4142784523341771,0.5808237273460225,0.0654890077076815,0.7457208066036678,0.0012849792456293,0.2065076741668432,0.1474258637019152,Adult
I,0.4056473232250888,0.2911314159791345,0.1672512521361351,1.3074498102687158,0.0682862360709172,0.1076914332572993,0.3712690566703664,Adult
I,0.3849000372102559,0.0671098702314988,0.1363589017190039,0.4126760796258712,0.1260576227907818,0.2098721457375196,0.0847894092792564,Child
I,0.5999707095683083,0.1277944668311746,0.0561856090130986,1.16232231529214,0.3723527037147425,0.0779104988593562,0.4066755976165669,Adult
I,0.321407626186432,0.0493548858370576,0.0456440639962659,0.2870627495402663,0.4918731929301771,0.0788001574750199,0.1090229810951992,Child
I,0.7702787336511684,0.2510934705132787,0.160188162181778,1.1771801464556493,0.4167445055133306,0.0014304503124504,0.09023621602976,Adult
I,0.8356569395581811,0.7276946035506522,0.0690622743245335,1.2190844606181808,0.1967631643368964,0.1389022855178471,0.2562747854412173,Adult
I,0.6192625932983963,0.2063647318834866,0.0493246193621324,0.0607997123238963,0.4161847934712763,0.2688719117633821,0.2004357728743691,Adole
I,0.5870683008566554,0.6461874720729062,0.1460356265679398,1.167463704490363,0.0939932154258419,0.2118367397668616,0.3353515043480465,Adult
I,0.3765259525207439,0.4364454824596432,0.0576908894059543,0.8607806616928191,0.6208954236256383,0.2080125376774798,0.1637914643990918,Child
I,0.2169509285632231,0.6664536450675018,0.0772627287703339,0.3664943946199303,0.0496228022245908,0.1688240496510828,0.3099718411189839,Adole
I,0.0744421438210811,0.3302856929540158,0.0938820169367059,1.389908529279238,0.3406166731725881,0.1089324991137873,0.0229666506998815,Adult
