Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
F,0.270666681992586,0.279773304288758,0.2798350249980695,0.9490602840399394,0.398579512688737,0.7240078776741498,0.6671659984019531,Child
M,0.6396344895629822,0.5636299469018703,0.0274764945463992,0.488470705322684,0.556337593741258,0.9109215135028366,0.3222685469120491,Adole
M,1.393132169763409,0.3820318555872155,0.2193889681296291,3.5981082014307084,1.4219980505504173,0.5427355088249852,1.151461650760775,Child
I,0.3189823255988721,0.445075705472861,0.089084626073264,0.3858467492151356,0.62631522324755,0.0041147107562748,0.0346442640625909,Adole
I,0.2632193580666607,0.4195245874787153,0.0890934945259334,0.0767837268550667,0.0760023824822454,0.1249608475832947,0.2247275377003456,Adole
M,1.3828863643130809,0.3990518021990562,0.2188822804643799,3.591316818493102,1.4070715656958512,0.5480951574798032,1.1526457271167894,Child
I,0.331428807120692,0.4907590817335243,0.1055196176790046,0.3663874420828896,0.4688139058644924,0.033332303494744,0.0333260744205421,Child
F,0.5916774418427689,0.4619570486900204,0.0868295032273896,0.885229031815469,0.3127551844954227,0.5512216756118804,0.4134401093586849,Adole
F,0.4152868671077301,0.7044839063327621,0.0387369928617128,3.82870423051227,1.135089934463955,0.3435259694987845,0.5821021304505696,Child
F,0.3052170523470225,0.2601861875427723,0.2773623286637796,0.9434650477315752,0.4022250093101014,0.7291567706227187,0.6851091747558898,Child
F,0.6366800840636863,0.1194891225370209,0.2453375460553032,3.5587207716290634,0.0053599574583625,0.3014750476628132,0.2720444381250242,Child
I,0.2567352438997215,0.6573175969755277,0.1402879429080715,0.3203788818148014,0.5662258176945372,0.2222001126255151,0.0997385020207551,Child
M,1.1543021028265152,0.3149006149625475,0.2653528886570542,3.303230770775498,1.2253447129598931,0.1831904314547055,1.2063473346696083,Adult
I,0.5056202936664632,0.5047648172431586,0.0881493983173782,0.6812702578207953,0.4125978134895627,0.0517229205375455,0.1277031187231319,Adole
F,0.5847200663088701,0.8398527247188478,0.1400537880015608,2.37393635057962,1.27794793355865,0.2978726564617468,0.7376100277356132,Adole
I,0.6305570906211513,0.2271642861177863,0.1593708174685592,0.9221696374406704,0.3403489127084375,0.2337312970522873,0.0799216363956885,Adult
F,0.6033022575890272,0.4599520774594554,0.086522705448483,0.9309717042995822,0.3148536824422567,0.5322313450639307,0.410907983059483,Adole
I,0.507331615403009,0.5787777934181291,0.0809889141754702,0.4827752213825476,0.5884505309228116,0.1142717125079559,0.2054459772311118,Adole
I,0.2567590623604779,0.6626421492381008,0.1440455449906039,0.2062024434396832,0.5699496999527193,0.2352063121227315,0.1292167116975567,Adole
M,1.1733403164903298,0.307989771147461,0.264339111222432,3.239804374789861,1.224814434237569,0.2008489788672929,1.2077366184590987,Adult
I,0.6312221489825772,0.1985932894249114,0.1033021068545692,0.444454954661568,0.6393747649826225,0.1077501799561669,0.0205122482817308,Adult
I,0.2628428198422987,0.6519617597469778,0.140638124098186,0.2778968690608169,0.5997672324594812,0.2216242822529928,0.1161440849529827,Adole
I,0.4666399113588589,0.5247403130758699,0.1236596820154535,0.9685594602264138,0.611282941579962,0.0601577931684004,0.2981107350283459,Adult
I,0.8356569395581811,0.7276946035506522,0.0690622743245335,1.2190844606181808,0.1967631643368964,0.1389022855178471,0.2562747854412173,Adult
M,0.5877419063229531,0.0682661816505434,0.4121980902401689,4.12066299874417,1.0472762195934475,0.5504091506282207,1.063810331078913,Adole
I,0.3614677804847546,0.5845447514765495,0.0853862553716734,0.8919720914300024,0.5310351103505482,0.1219634786288585,0.1123493492427349,Adole
I,0.6087062343444947,0.2715038161964796,0.1321963791599092,0.2002509821919494,0.5598054970742421,0.0011743729091081,0.389846352365528,Adult
I,0.4567948988351308,0.4982193653089699,0.0886878842755001,0.6858335961143838,0.3967988325891766,0.0339251933030098,0.1189000124877644,Adole
I,0.2193280349331239,0.6412903176588858,0.0820666560340133,0.3361424035597481,0.0541231282197653,0.1777352979405252,0.3164040819653486,Adole
I,0.6022155073663007,0.1898901348497207,0.0660386567738019,0.0941801321833506,0.523261624186633,0.1910308126189714,0.1693734062042254,Adult
M,0.2290007560534744,0.4688032950886583,0.3393409066817615,4.75642580074557,0.7332630605487194,0.3779388233148958,0.9576146149981294,Adole
I,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,Child
I,0.4824963706097633,0.5014819549678946,0.0950820646680513,0.6988174149999952,0.4006422266233906,0.0445636440430771,0.1172556908988138,Adole
M,0.2111985730026352,0.5019605563429761,0.3409208552768267,4.735444794901368,0.7602008803468228,0.3908689223265853,0.9797962081106596,Adole
M,0.0090673597192286,0.5338699896203596,0.2852545967697985,1.7422870166550832,1.3565402676065137,0.5042781106826775,0.955999629610114,Child
I,0.2169509285632231,0.6664536450675018,0.0772627287703339,0.3664943946199303,0.0496228022245908,0.1688240496510828,0.3099718411189839,Adole
I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,Adole
I,0.5032759087939894,0.4581298434804627,0.1233405148957664,0.5397766181389911,0.087567099871023,0.2313919952660355,0.037778105290211,Adult
M,0.0225760491264197,0.447725073041448,0.0150196073155288,1.7753436621588856,0.8426196538173194,0.307597910706943,0.3673220302771384,Adole
I,0.6136607523680582,0.2734886985127867,0.1301595678900168,0.1465899707747287,0.5770619820163716,0.0149416760871453,0.3917840204878548,Adult
I,0.6024133016857085,0.2806524711282184,0.135889384497243,0.1651224992381366,0.5991457597371771,0.0097399179963576,0.3659827740286299,Adult
I,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,Child
M,0.0096605284517635,0.5295895620746814,0.2977040509408728,1.737969900737451,1.3426642969804905,0.4887832616232306,0.9582760963275956,Child
I,0.5095303790645102,0.0912112543163395,0.1974139362413406,2.7594310761104706,0.139138640671536,0.2188896403198492,0.4227758717384415,Child
F,0.3868632866477246,0.4270833117509443,0.2281638420830977,3.1192875089276857,1.2283676999165485,0.5385332488431541,0.6888510582435448,Child
M,1.565481384214604,0.9910116151209778,0.0323235163238198,3.97300848298354,0.3549455436420451,0.191982067201045,0.4460714965260587,Adole
F,0.6114450786028707,0.3497735795094255,0.1515114292435714,2.1274116822807905,1.0285930979174,0.0887680875916164,0.2562779475080401,Adole
I,0.2254697343962621,0.3185863175495201,0.1137573381602499,0.6671519377060773,0.4253028151171336,0.1069782995323792,0.1446316731247978,Child
M,1.4243868513944382,0.6864405639917925,0.1990837210782145,2.860515387762222,0.4243888027619176,0.2845636416200109,0.3383618443401033,Child
M,1.413533506821025,0.6756480027373305,0.2005812854340936,2.86669421767832,0.4329522145523019,0.2893181125016406,0.3411080586962904,Child
F,1.1060629064330156,0.3863112032647851,0.3242817716068543,4.770715783767352,1.525203916884685,0.5769611556550562,0.554679423295857,Adult
F,0.6233814107401748,0.3508310485587733,0.1511093866966243,2.154909766300875,1.064654883180573,0.0932423148721863,0.2298724313194462,Child
F,0.3027269509343657,0.1826399883779402,0.1993724738429286,1.751871475682569,0.6791538432286424,0.0064121754493971,0.0983583975100978,Child
I,0.5662187735257374,0.1234183591451108,0.1342608951091998,0.7060093363021275,0.1310890552659877,0.1615912438128449,0.1304575715179751,Adult
F,0.1788619021782579,0.2363540440519214,0.1378275897379934,0.9267016872439432,0.5709848612192259,0.36865887313124,0.3372946042305884,Child
I,0.2837429265781127,0.4499696823734904,0.0969278281262211,0.1324804837176622,0.6311640607150365,0.057627029618676,0.0385547588890205,Adult
F,0.6186236574092611,0.3664770978544815,0.1455350334872673,2.129280575570313,1.0637799818553062,0.074410699710538,0.2374678729818782,Adole
I,0.5494502445329393,0.1313588899267831,0.132212923802232,0.7284154428419186,0.1004996804954579,0.1691022065563929,0.1371603453107757,Adult
I,0.5655879384061906,0.1427208279214794,0.1354307737460477,0.7244817101213062,0.0863440372460763,0.1763662771541462,0.1342704072034139,Adult
I,0.3315282108731566,0.3532373626892376,0.1445861864076554,0.3696388115199667,0.1281695857327947,0.1717304022629094,0.039834696633507,Adole
I,0.2148381610186175,0.4513676119339941,0.1579312567185814,0.6835489975354017,0.6843527756349671,0.1512060027122578,0.1409689294293902,Child
F,0.1799575569961049,0.2430520844951515,0.1427872583058698,0.945332954170598,0.5415577757390516,0.3656569902775919,0.3248781773518772,Child
I,0.7210621616333258,0.452410818662211,0.0538682503140827,0.5716110694420875,0.1933362357747674,0.1488825853097696,0.0804501556041183,Child
I,0.961127754405379,0.3020185289567281,0.0255507269471133,2.53136884771884,0.1337562215850867,0.1463216976873902,0.3780798485910204,Child
I,0.7319014087571146,0.5232337801583281,0.1685888741297774,0.6712854015792644,0.1978696510253362,0.1767657730279932,0.0864662578928957,Child
I,0.5296579079929821,0.3950357250796097,0.1104503476458707,0.5622076488918503,0.2298438276669068,0.0897989332283619,0.1626582987908132,Adole
I,0.3501616147907839,0.5507578948839413,0.1018608921114227,0.7900941069139359,0.1793892339961077,0.2164442002576074,0.1645842996183376,Adult
I,0.3829115865343084,0.577525133588724,0.0664866532099436,0.7281304062720918,0.023361659996931,0.2037045121045894,0.1571135510774299,Adult
I,0.4142784523341771,0.5808237273460225,0.0654890077076815,0.7457208066036678,0.0012849792456293,0.2065076741668432,0.1474258637019152,Adult
F,0.5806835163541477,0.5635911398093296,0.0794632291818679,2.2081385223255645,1.3699881015943354,0.047030288892894,0.3496578752877499,Child
I,0.1712920620449929,0.2913360514114755,0.1091239683547736,0.7504061569765628,0.3414381175168811,0.1865935890426816,0.0223546646444083,Child
I,0.497932541274053,0.4456701315088859,0.1259930429896324,0.6349615415456713,0.0369419083443266,0.2343022173496827,0.0248776709483531,Adult
M,0.0182434534353528,0.0223205647755905,0.2939562725618989,3.584492885904784,1.5373893823473384,0.5288653673114995,0.0734309020456473,Child
I,0.1515617359966933,0.5731378779705204,0.1173360039648389,0.5455191361974534,0.2902659235622391,0.1817950793377895,0.1349689361776515,Child
F,0.442484046475636,0.7025645221090591,0.0343680497782011,3.8142452138036136,1.113988816196495,0.3699460772427707,0.5683550268196637,Child
F,0.4360439405255176,0.3308457073742442,0.1202895455405482,0.3665390736957767,0.1307200691665009,0.1067084093719558,0.1123264843376919,Adult
F,0.0718530241615811,0.6560631095278651,0.2013358941500605,0.3930881202748961,0.7745852479089413,0.2740925850833862,0.2955958079325849,Child
F,0.475,0.38,0.145,0.57,0.167,0.118,0.1869999999999999,Adult
F,0.4572217601344995,0.3503606911582905,0.1257413009495784,0.4176949053833294,0.1592322062608155,0.0932016383762166,0.1372762660624579,Adult
F,0.0620110049687356,0.6515028126237431,0.202748965754975,0.3489674919649131,0.7969209844255365,0.2718522754246824,0.2925132288666331,Child
M,0.7989456681322905,0.8425197347479916,0.0102218260279015,4.018173161036984,0.986648606530659,0.1655732509063162,0.845355912251717,Child
M,0.7721576309126937,0.5455034353930144,0.1548529231739115,3.4827584121527897,0.9310236459437332,0.0738016295819172,0.6533351789332054,Adult
F,0.9648992592815469,0.2265464405646071,0.0742022359131509,2.289775501292428,0.6534289252457945,0.1962040812865449,0.0414633271298569,Adole
F,0.9586256321996836,0.2162638797888402,0.0800312326606367,2.29304361355531,0.6527039569227002,0.1893819756278428,0.0339568113239429,Adole
M,0.8100192913313451,0.8462972146070433,0.0064540771867191,4.008998989108619,0.980048331642529,0.1947549547777544,0.8347106972031911,Adole
M,0.4039453284808757,0.0866357086477925,0.3265488584328102,3.8046635893058767,1.6715519376243893,0.7207652930800152,0.6046564544107604,Child
M,0.906113670939283,0.0920755074261414,0.0927656781957637,3.786653530241025,1.3508733368036896,0.5033431285475669,0.0738478926838948,Adult
F,0.954340329717803,0.2441163863892892,0.0747353863951729,2.2387818828469213,0.6671278930312672,0.1857038360244054,0.0323585978097076,Adole
F,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,Adult
M,1.494333777308193,0.8798395673013267,0.291565181949546,2.9514413559404806,0.986713220245904,0.1160056537594643,0.6163059361646155,Child
I,0.1098643098642864,0.1328322175443368,0.1488984579407573,1.0661407144997117,0.4398741050617141,0.050998028132018,0.0464323432711187,Child
M,1.4923667671401395,0.307209501605776,0.3114033269045047,0.1947291401802006,0.9961506379379118,0.6333643779946283,1.1826708377545605,Child
I,0.321407626186432,0.0493548858370576,0.0456440639962659,0.2870627495402663,0.4918731929301771,0.0788001574750199,0.1090229810951992,Child
F,0.5199801804910166,0.3509349289838896,0.2301974799802845,3.349736554718132,1.154536235317068,0.1314692640013279,0.4236029217295486,Child
I,0.4891892081299465,0.2512427668986883,0.1312801550680712,3.084508170327714,0.1367879708771748,0.3438048950853474,0.4962795789381277,Child
I,0.7201798352257929,0.5962879597302035,0.0934179138192994,0.4645121879878238,0.2455289041289057,0.1051984665046322,0.1646025379816416,Child
I,0.3679710054186934,0.230223375385178,0.107883315393258,3.010866211019466,0.0191172367020386,0.2584682853025837,0.536532624045242,Child
I,0.2996238652443977,0.0602897264824674,0.0521096289038743,0.8296909659983437,0.5840452743891784,0.2337989118108399,0.3939108133574086,Child
M,1.5729757660928634,1.2343206257800918,0.4098099599111067,2.3376775285868825,0.0275662762125288,0.4786604068432535,0.4157444314107835,Child
I,0.6839072946388816,0.592978679518018,0.084680212355234,0.2845199831641103,0.3781322968531827,0.1398759495661951,0.2293475759805843,Child
M,0.5609071392261699,0.5556152187200246,0.2946774302477583,0.0356208969283677,0.2100771850231463,0.5158070769625106,0.9846035999308552,Child
M,1.5174374828281254,0.8934023320930327,0.2871317088531639,2.96015849681074,0.955151362132332,0.1162717846600244,0.6099684201231009,Child
M,1.5733324470520555,1.2450974918964524,0.4055622719826465,2.372109863080764,0.0468833844508767,0.4742203044223161,0.415915738999395,Child
F,0.4859777322739124,0.3649991152459843,0.2310283271198462,3.380042940789332,1.1876199187317746,0.1280375883574882,0.4366956437859215,Child
I,0.5945641250685513,0.0332511656730073,0.2134076129812695,2.90784330935482,0.1792317100935715,0.0802329632181569,0.7028726103008881,Child
I,0.7485431134160412,0.3538335026755024,0.0571940984604795,0.456344467754543,0.3276548467030422,0.1890680459481486,0.1777276358582613,Child
I,0.302555159970837,0.1131515885617472,0.1335334285093062,0.5660181740711541,0.5056382509477473,0.1800507134869391,0.3370857379973441,Child
F,0.1262997311625823,0.7749872944577788,0.2139020596443215,0.2829303037054132,0.4023188519713125,0.7072464120054281,0.8887295702391574,Child
I,0.6651518516645204,0.4769352760897538,0.0536034254210219,0.0543908207913573,0.1378292761846239,0.2085266882057161,0.094565932507495,Child
F,0.1135541815544171,0.7873997534794406,0.2106507799962799,0.1928288115107743,0.4447314383900446,0.7095612019432729,0.8704294102588567,Child
I,0.8453960618345853,0.6481829513447412,0.1637498155561367,0.2333404950510289,0.3903495105855804,0.2384395103163002,0.0512612469796975,Child
F,1.070353235240697,0.2561643166232689,0.0306621244384138,0.0396269931722202,0.2216181331885743,0.8858674669102485,0.0503958347370508,Child
F,1.0822824981590866,0.2690100629359988,0.0389344137709916,0.00648638930006,0.2378634163079582,0.8911661118588661,0.0322459087501804,Child
F,0.2809729641052997,0.2465063556603826,0.0956262174167364,3.661553781271281,0.9395148772737014,0.2374501530554085,0.2768273763880357,Child
I,0.0038841090414211,0.1789730087268062,0.0646970743544622,0.1156918438268114,0.3009044170597226,0.0796255461513252,0.338595726189036,Child
M,0.7006748833847831,1.0324721128377612,0.0271195471800229,0.0876335903749417,0.4995305656567053,0.2584573362941756,1.2394483480484466,Child
I,0.8193606151437803,0.2556659401911202,0.0898334302449836,0.1087943071825587,0.2574176320472232,0.1311627478148914,0.1496965594454981,Child
M,0.1486283148157309,0.9888452199757908,0.2689735323192684,0.1165912711093707,0.5161645668235656,0.4917648245404141,0.3812640939589954,Child
I,0.7812900166767347,0.1744228736112324,0.0627582986347711,3.055274929833952,0.186683684908702,0.2136697747503017,0.5932179336414295,Child
I,0.1808127908767475,0.1406342320092172,0.0722706203422532,0.6837324584757586,0.5885751758251024,0.0525766019624272,0.0273654625263968,Child
F,0.3482069665430127,0.1894620148644361,0.2559237166485726,2.5583815763566005,1.977445058785267,0.317433499948841,0.0352945064002188,Child
F,1.0291333264939229,0.5151458920478065,0.1568479219886719,0.1805170973910927,0.2108228476887436,0.1442690849779419,0.7869658474431132,Child
M,1.4538023328866516,0.6654084059055838,0.4241158086697809,0.8812447120677411,0.2809072932601809,0.6569981870684005,0.9614481930290868,Child
I,0.7336814725258127,0.7655587681211666,0.1344786692513638,0.1251753432559621,0.2750972835375031,0.1212292132722721,0.4045399174774188,Child
I,0.8300471488903625,0.265753620923568,0.0615716594488485,0.1284023840120086,0.1970923294569411,0.1578198822115686,0.2912698034683289,Child
I,0.692349593969059,0.0621670455250255,0.2109138278090129,3.30687932809634,0.0525341409820753,0.1307865799791679,0.512518477773929,Child
F,0.2904356838359602,0.6413997856093199,0.1518999846660889,3.3516046121547816,1.6481586168139284,0.28211978422366,0.5175384554809097,Child
F,0.0892629349741715,0.2445419356487613,0.0035013659428221,3.3469783771836337,1.4656426737307624,0.6144273332108267,0.3750401623718313,Child
I,0.1097489849651132,0.0807804596796553,0.0598500576224938,0.497936580879166,0.6559125578775158,0.0137257824564307,0.0376302156999715,Child
F,1.0003998471154505,0.6421399713899463,0.1694508188701147,0.5827227952883958,0.4155149528320811,0.9301715436276068,0.5656635152564483,Child
F,1.012758675487829,0.6427155116077609,0.1642320585751226,0.5178566428535688,0.432047935861936,0.9234544709369716,0.5628530473244816,Child
F,0.3335734541213308,0.161308219611787,0.254536653572613,2.5178962181587314,1.9750668497257613,0.3169959700907703,0.0738680499080853,Child
M,1.8306569020840988,0.0420640916748522,0.2670887139141646,0.6099109577968983,0.8277845147607282,0.6741741678466997,0.6521450441501326,Child
M,1.8457534554751065,0.0247181193768956,0.2686511233404032,0.619986155528998,0.7951312947984964,0.6672445136738013,0.671948764363879,Child
M,1.808289679540584,0.0677427342019259,0.2579650280225903,0.6064360255348615,0.8133244793281191,0.6539877924297498,0.6695296132161755,Child
M,1.5642194418448874,0.5699832255654701,0.2234039080344706,0.5357085250477628,0.8718823534073653,0.8078330676365966,1.032223840455839,Child
F,0.3607272951054252,0.2057551449757887,0.0601862552757492,3.808653768215552,1.335138973550874,0.1583168225086518,0.2327645074174742,Child
F,0.2476464132580384,0.0907618278042197,0.1925842537678587,2.8638140969684813,0.9360336767796928,0.1500353480700641,1.0215379340855617,Child
F,0.2582592788493708,0.0978075736461566,0.1927959774879953,2.9130246605419394,0.9506804036882968,0.154412409998583,1.039370083907245,Child
M,1.5889394215320063,0.5573309501791845,0.2192951514117904,0.4734458263691599,0.8536783872430499,0.8069457216784346,1.0350438089723293,Child
M,0.1814763082335372,0.323545379088349,0.3101647046136796,4.506326520116826,1.7921697271288504,0.2263716161727309,1.179434565647158,Child
F,0.3797425355760079,0.0890591264609912,0.0710036885236809,3.074300784241553,1.0617129791596405,0.0331353763401353,0.9253611486939296,Child
M,1.856583258112479,1.0428867983835357,0.0638771584965947,3.2884852992465303,0.4077561893193476,0.4111043347636097,0.333628962930721,Child
M,1.6283071214556206,0.7666309972326442,0.5562645645614571,0.0919217364039004,0.0599504047031186,0.5122271138596941,0.3222261026803088,Child
M,1.3716876681915746,1.1505245488328806,0.3829937678858166,0.4172037198788251,0.1307198539561415,0.8315696143455956,1.0115420625595275,Child
F,0.1333948144759748,0.6976957269778258,0.0634056636081128,4.2824515862786106,1.9771351855335728,0.3068155645764496,0.9697824401688684,Child
F,0.2396170096243384,0.4255591714365038,0.2574147508672384,3.5289030293770924,1.9649169255009669,0.1951322902676506,0.8121647743195956,Child
I,1.2458178713046184,0.8862972028854129,0.2461430343905384,0.0740746150341163,0.2584682961013823,0.670408926518139,0.7698357829355408,Child
M,1.5159899045278022,1.1994278862253906,0.2642411343654358,0.4402435889647654,0.4937183507995117,0.4616847318776776,0.2660226822437695,Child
M,1.5676541436108022,1.254538892675094,0.1724877238810042,0.004359239209398,0.4084007077972255,0.0072070348612374,0.5721830046605885,Child
M,1.5095244393912155,1.242165741103285,0.0318497973454913,0.5607623489633989,0.4681194815598005,0.2504803518874161,0.7828796335969476,Child
I,1.7574385543311968,1.020138144981918,0.207039157641492,0.1809867936139128,0.1084515185852788,0.3982603895097927,0.5998505007120466,Child
I,0.7628959147260918,0.2062551632650632,0.1173271212272485,0.0885874107813779,0.4487896518066385,0.1461656235963093,0.3546463853767421,Child
I,0.1380780459242026,0.5670486170331915,0.1640057518142453,0.0556807954894747,0.2254758863403223,0.0858182176093422,0.3087400233528867,Child
F,1.010886208026323,0.7522918940275083,0.2161459671940174,1.0921449801814345,0.0099779508305559,0.7841808963987607,1.066789446887443,Child
F,0.8558767577211983,0.0780380927687448,0.1915706679742226,2.9154091160881683,0.5210106958033992,0.0469097304810905,0.4236260641189548,Child
F,0.0266536930749112,0.6461943975663974,0.0503473700632014,0.4416102711318387,0.5363148555598837,0.6177444945210677,0.6341803464896104,Child
I,0.2363595420238972,0.1979312801722926,0.1391505185434768,0.1535503571407235,0.2787541506451336,0.1982763975693277,0.1529310767450406,Child
F,0.3810130596296339,0.8266099104341442,0.2475629718284322,0.1443812978300868,0.7960415676562607,0.5283778579923345,0.8781541004584249,Child
I,0.5625783964444065,0.0972441541656132,0.086772158817484,0.1836077635756492,0.4247662792217975,0.2168061442086538,0.3105576781879625,Child
F,0.8905398174720834,0.5530036146663322,0.0912918708168296,0.6164566769192689,0.5420353102264477,0.7836945797047529,0.6793184741176528,Child
F,0.9069997675986964,0.5380766503362266,0.0860865566131531,0.5899920120791404,0.5531615669982783,0.7772585877391515,0.7091167701174913,Child
F,0.363303113942062,0.8270746831995162,0.2396851140815133,0.1060113641772959,0.8123356147772534,0.5342010183769994,0.889282911416842,Child
F,0.648056873888589,0.2579204478803487,0.330811944368852,2.8944520824862754,1.3456639746546015,0.1875367140868009,0.3196143460359751,Child
M,1.0103581933546324,0.1640237994982667,0.3455122538753087,3.931213624912561,1.0481654612334912,0.005326165871333,0.6957403539918521,Child
F,0.055115078049844,0.645298478196001,0.0532110472570464,0.3889820686240222,0.5548861498131608,0.6204292292759419,0.6584172229488996,Child
F,0.4039806766206215,0.3059595372135244,0.256357319735738,0.2052080780304524,0.1671003497019596,0.2959309064205289,0.374186044031934,Child
M,0.8890861035335721,0.093051014898575,0.0204518667597493,0.735653319901914,0.0227151612256938,0.4897860428894637,0.6139225843120316,Adult
M,0.98665170229402,0.1647474677212534,0.3415306081764514,3.975185575165561,1.0541595990011088,0.0031679600127529,0.711676330281984,Child
M,0.991181362581693,0.4105080577641657,0.4604913384731445,0.7410573177891442,0.4688444783382232,0.5476601145297735,1.16575023357526,Child
I,0.3732554444958645,0.3068237938302001,0.1450936107494342,0.2649477263210979,0.2113406465860272,0.2414292552781169,0.3405406755182167,Child
I,0.1796367558290977,0.2954146598931615,0.0998684900992849,0.0988510490442831,0.5129312526308836,0.2133001144402019,0.3741653644948415,Child
M,1.469206320181451,0.3379869580679543,0.3153097451720731,0.119929712012407,0.9919267025085688,0.632178746800901,1.1696572908728808,Child
I,0.6501964876023941,0.0532100806206386,0.1528859869204748,0.0064482785464708,0.1801181077517445,0.2102661276869372,0.3483951500044018,Child
F,0.4492282862457465,0.6546326703012071,0.2047985964347886,0.3466566075150784,0.1878681090079348,0.971970307036098,0.4297372153751017,Child
M,0.2531021212933476,0.4173535948366842,0.2812600866546698,0.0349626690002438,0.4386233099354955,0.3206487875257683,1.2287083674772092,Child
M,0.4992401380430871,1.0823043887424162,0.218880028573144,0.8225362283975138,0.490734264631801,0.7025275922629647,1.187665713366002,Child
F,1.0020780894119925,0.1184899264752402,0.0599735380622563,2.226839756058813,0.3504815204226258,0.4689208036514317,0.3283127578545603,Child
F,0.2483567772570033,0.819495957124697,0.1662974120048925,2.4271453444701727,1.7948749655425305,0.2734350818122579,0.6369065687354136,Child
I,0.5350879790039236,0.706128417864915,0.1210288201292856,0.2332763909670927,0.0070731732219098,0.0389670361796048,0.2637684851927482,Child
M,0.894087617035708,0.7266803780595344,0.2862038664285042,2.8259920263239886,0.0798815495619916,0.3947562334509764,0.3485044265652974,Child
I,0.8027793665650274,0.6550065235504103,0.1205761680990857,0.4215322352338976,0.5725571213744307,0.1008836446740394,0.261359189782278,Child
F,0.2037721646275249,0.2493967247674662,0.1432474252818176,2.1241397853473774,1.3036587706603695,0.6399857818951287,0.4084384654793004,Child
I,0.8417738646075751,0.5708665322468867,0.0651484607419277,0.968645067782404,0.6655317654715281,0.2050890661471328,0.3144272836269607,Child
M,0.5055962304184531,0.7871683280343214,0.1660593823012396,0.9806435928070548,0.9496273322532446,0.6892305694283435,1.0616632030442428,Child
I,0.2255023301632494,0.3838597834705559,0.0359847625917417,0.5952517689855135,0.506915653992047,0.0170532885538645,0.2449021683918938,Child
I,0.3609087158855888,0.2345324544650373,0.0930519734560712,0.4283192302096562,0.626756964797211,0.2133227522334775,0.0399939107982459,Child
