Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
0,0.4518584306211788,0.12680952211600421,0.13307582460481546,0.18032905046408132,0.20597266934396422,0.13573969200956387,0.5446046931499596,1.0
2,0.0996531104730081,0.3445469867676055,0.6284325010003888,1.005895580907609,0.33679586533984435,0.35990779720251753,0.6757434791552507,2.0
1,0.34689930139532127,0.07704868162702637,0.0953298527164025,0.17987664531055403,0.14990089552543037,0.15917243522857027,0.03592436743683727,2.0
0,0.12045041804373757,0.17942728470974745,0.4938128925826845,0.19066289057744068,0.19296880972925062,0.6835873060119595,0.46608145553784514,2.0
2,7.131104405883309e-05,0.3843784192972021,0.4897702626406609,0.354296352091787,0.6044234462070159,0.48268596684006676,0.6668266702157284,2.0
2,0.8180542358438606,0.47832166536315346,0.542341772016064,0.6064412412500229,0.6099616488450058,0.23683945624108693,0.41989639641864573,2.0
2,0.07922123668281923,0.8459981796624471,0.6832360380638224,0.12885758565176597,0.47457848207617387,0.6330161767105688,0.5559493801372383,2.0
2,0.510459019001255,0.12257739865881069,0.6048214030115434,0.8345343880956287,0.47775290986601243,0.004827914561742389,0.4897157247101409,2.0
2,0.9216271223532158,0.007560157648959176,0.45618583190906187,0.13437068370232796,0.3769624584110463,0.6384101297149993,0.4481417691199622,2.0
0,0.3069158569950055,0.2774664899182604,0.40703876134204797,0.6032334612425162,0.4960844639788322,0.05429295814137177,0.05069171443762256,0.0
2,0.0882621085640582,0.10171193980601272,0.03929017539970389,0.19819016332290437,0.46154635707659064,0.881504015991353,0.7875778185261648,2.0
1,0.054902414310548604,0.30826519772976785,0.23800126107163805,0.2105510917634024,0.09720279452537631,0.04308465444818811,0.2694940968951511,1.0
0,0.35821571328125823,0.5348219701924738,0.037913900954227024,0.5376717499454953,0.8187321128471476,0.09052056183568152,0.25644851411152225,2.0
0,0.19340675889470577,0.48752374473094245,0.05012929689074579,0.7877853055919252,0.5106932801096576,0.3332113845321212,0.4157656713688065,2.0
2,0.30364499113358345,0.3254770463276383,0.30748089785452964,0.2636079914118168,0.24076960530472458,0.2821879406216356,0.25738001568845353,2.0
1,0.3132544618899118,0.19550192611423234,0.22449740567572374,0.028336048606325045,0.2481723846251169,0.0054774452902598275,0.264034574742372,1.0
0,0.5284320368925254,0.19226375384376176,0.06810964221727023,0.008776066291791843,0.11012717521405736,0.8460063828509942,0.028490484457541678,2.0
0,0.5044780221233519,0.08487980273624789,0.5044173135463127,0.40230614373020296,0.6037496257266511,0.23546732481223026,0.38305741131846466,2.0
0,0.31504428532628503,0.25088980302575653,0.25806372345050094,0.4543512351710086,0.4688620272498573,0.0886670074965146,0.17672762499867328,0.0
0,0.061337258672751534,0.3320865786675406,0.1503126548961828,0.8304198605286998,0.1326921279543321,0.5695992537282398,0.04240006486827122,0.0
0,0.36743774247928274,0.12588439440321844,0.378882997127691,0.4387454165554652,0.5951046283918852,0.5874445805827909,0.24178369980590023,2.0
0,0.2713325838176555,0.27957482378750204,0.2882579312326397,0.14610700021177658,0.1277209640702838,0.13794082627007584,0.1292326732490919,0.0
2,0.13481790744261066,0.1978283982323026,0.7714237157714633,0.5257329913527872,0.6893511521247303,0.5825028257183876,0.37198226032343606,2.0
2,0.819071604589273,0.7533733251374155,0.524148324366797,0.4648666130234184,0.34145746640328634,0.6523388744380935,0.7323298394280384,2.0
2,0.33527641150083903,0.38342426708705785,0.3118953459077616,0.28299856892872893,0.21789020295098216,0.2569347434579954,0.3116812400592236,2.0
2,0.5591414521317084,0.7317313694770071,0.046559729434755205,0.6982273936289203,0.6884356743698308,0.18492772747594924,0.8202857198544337,0.0
0,0.23456360405421162,0.24523499949127064,0.3988492938077786,0.6975126311580071,0.535000033014514,0.10915986638851477,0.2874615638577045,2.0
1,0.3583799275739579,0.3597153261014371,0.2868189029114492,0.17885250563843635,0.08276803190952732,0.1615638701055394,0.048493819110939,0.0
1,0.24134987452228862,0.36158241599746077,0.15647387661003742,0.1502300746723783,0.18206569170913028,0.03714906723516759,0.07862460157532924,0.0
2,0.7019230605412315,0.5977375572507785,0.208801335865471,0.5027118715677743,0.17939954639635328,0.7987520375648111,0.17080458211271446,2.0
0,0.23669304171516978,0.24102718923421,0.19922320095852739,0.07627817063821717,0.05274624419935971,0.09125931560484786,0.10147560721965217,1.0
1,0.26098899205651166,0.17926761191137486,0.2514446673975828,0.18045458582779325,0.218217563181054,0.17568580702618242,0.06155608479008062,2.0
2,0.30183695654586357,0.43723928921773364,0.10233940901912168,0.11877709129690851,0.41423297908986617,0.7024505933142121,0.15042318759764556,1.0
0,0.13456209873921968,0.5147750120800691,0.050921384443916744,0.7579115710016207,0.9005559872384837,0.6077720684764724,0.3071339219966618,0.0
2,0.44990864662249297,0.5123279905174154,0.4897955911715466,0.6057712806504499,0.0295674525567105,0.39464436191867885,0.2642708075442658,2.0
1,0.2811531741883992,0.48267056633131694,0.20393397805232158,0.06708087722632193,0.007736493187440962,0.01868737862787129,0.1854125530912308,2.0
1,0.23514119090956806,0.3704817463657527,0.16014134529477533,0.08315862005055019,0.052709422548595654,0.08360569281736377,0.1296871316032259,2.0
0,0.0983566486845443,0.5727940665758936,0.29342310501875196,0.5036882656359052,0.7925994907873312,0.2662682140593603,0.4622232474731086,2.0
0,0.27273765990059845,0.30354353193761896,0.4429631947891237,0.7934692630487582,0.014224342695060193,0.11560721880989376,0.004025980075579579,2.0
0,0.4929967272512783,0.07208888935105083,0.1092278009631642,0.4587478200808213,0.15682235515666862,0.45298822697958663,0.21341602628078174,2.0
0,0.09035612310847961,0.17441262095911764,0.24494421232467997,0.41919621716688144,0.5791872321959626,0.6099307211620502,0.2909052749944538,2.0
1,0.1331199364780243,0.45897799993519983,0.23883231248139253,0.05637598190718725,0.26309102722944344,0.20267732622605739,0.06905077283371579,0.0
1,0.22046200453735687,0.50154899655004,0.09751471039872256,0.008707546906092569,0.31825908074177334,0.07122464603376592,0.26286347617570494,1.0
1,0.2564638195345034,0.13599288700525686,0.15715466769250408,0.11116628753205719,0.007372034778473598,0.21047000058543025,0.24049727188351008,1.0
0,0.465186024407079,0.14388472577639144,0.13035879966602248,0.4808878276408784,0.2903749657536229,0.1717250779579433,0.03356292701735821,0.0
2,0.777132220659665,0.8815032420010769,0.7363356738883793,0.4987089803570468,0.026865842419786366,0.44970234138126197,0.29526543380083753,2.0
0,0.03652990055352494,0.4568817194599993,0.10083208049857395,0.07876386330456635,0.23577001004700224,0.5963311176198942,0.4551990760102135,2.0
0,0.28246944637787963,0.30772211976607244,0.45695477544623436,0.7997338500617293,0.028067646540729952,0.10792070876360467,0.008102901288144778,2.0
0,0.3204405791874578,0.07466359315078093,0.43161667519420605,0.7393818023007132,0.0199225984575707,0.2895998954036964,0.17543762151085684,2.0
2,0.17064602179642407,0.4366279439373516,0.2895821366462141,0.21168660073240358,0.5067314449513747,0.4730865718091634,0.6854119083425038,2.0
0,0.28925879370382446,0.5770045958397552,0.24525763182855428,0.5095826014286869,0.5788569961496511,0.2620766302042158,0.5037690389116728,2.0
1,0.2470762080223384,0.34092690462010017,0.167524397787188,0.15426253771331297,0.166243846465057,0.05449234463709313,0.0708549646171969,0.0
1,0.2637177629928072,0.09337014598803144,0.21677895166456262,0.15901894000876549,0.044282168586091804,0.1529004473684261,0.0955997699445455,1.0
1,0.2902719149215919,0.12440653840567524,0.10304135594529387,0.027069770059850486,0.21864570609037928,0.1757460745331269,0.12538227356507403,1.0
0,0.2829974848114829,0.34737438181828195,0.1309053135342383,0.18170945698218227,0.1272009726729639,0.5286138462632314,0.30364913793023324,0.0
2,0.7071490237387912,0.48371320528082346,0.35101162044073875,0.5951573655767116,0.19299054305098587,0.2708650461088582,0.23836862206978426,2.0
0,0.09378759505089632,0.5706105365004748,0.40420956143448394,0.14946269192426245,0.4716743141716513,0.26681138187917347,0.607941804231551,0.0
0,0.19389764412386346,0.5814515719934891,0.45008623074900694,0.0044946405352498525,0.36797084986201284,0.5263893270070822,0.6190181322559513,2.0
1,0.30154406837406483,0.07434956720167346,0.09985383980176596,0.23453875691076456,0.16769502950017146,0.09069512232686745,0.27973882122113114,1.0
0,0.13338380363640515,0.07504599977221234,0.36045344357837494,0.6276613088093815,0.4096396752133843,0.1609036933767026,0.7047516679413407,2.0
1,0.31410330184607893,0.18887440011580717,0.22661025450518954,0.022399244218409144,0.2541421844935684,0.010505194130095352,0.2664444866895273,1.0
0,0.31223604872665084,0.23714104034419867,0.2739045772911731,0.4590672033704951,0.46657629477031554,0.084437943799061,0.1565456144583359,0.0
1,0.076092209744005,0.28992359468266876,0.1575374206592083,0.008422839357263534,0.2144873901136256,0.029423738560071074,0.14399858679655517,0.0
2,0.6080244888682983,0.6967673357541619,0.154393582709857,0.18124561534480652,0.4829319396649244,0.76975279505313,0.7445513192141339,1.0
1,0.1052638341803751,0.1423539611871169,0.22641177448420932,0.33009696199295974,0.20793450277220385,0.13335028181600259,0.2522205431087584,1.0
0,0.30750878358193084,0.041636797345255355,0.6337643602790733,0.6145760012648472,0.8640752327728536,0.5820142049532433,0.06057519516736107,0.0
2,0.5623024298378186,0.215672020081317,0.4754902333282601,0.6880794571980602,0.5561595178947125,0.15572612921716958,0.8443249578349217,2.0
2,0.03293865671861436,0.24183981843758412,0.37865165496628084,0.37151607262185954,0.5453237182297086,0.6565448035958515,0.6896017316724953,0.0
2,0.03180068216163751,0.7836645366044989,0.6774519687395324,0.056454046445723036,0.32327787914930145,0.35584409464575306,0.3832224080034965,2.0
2,0.5654398015881984,0.7638490383041608,0.05636420271159456,0.7065824237670274,0.6709873848177709,0.1815552803967667,0.8146586298257833,0.0
2,0.10801418224739306,0.36350432976238617,0.6011806879076157,1.0020775587398123,0.3280919747767549,0.36476097015697767,0.6774359253542029,2.0
0,0.2830008161688684,0.29266319410944663,0.27148564948966974,0.13027670733583843,0.12529513044485632,0.13937881043960731,0.13162987867502443,0.0
1,0.2638183441122608,0.2689097663580645,0.17544573425292634,0.11107711577243214,0.1152837847140381,0.08884198542361527,0.10153382635564837,1.0
0,0.38457824930092377,0.029575303515672717,0.5509035366927043,0.7888952837972409,0.4816704098333078,0.7176699664345256,0.3649512022626954,1.0
2,0.2524087366493322,0.5511610596074717,0.28376413207616863,0.20744423982169824,0.4378999907224822,0.657974790787311,0.7386451991556122,2.0
0,0.4672173067768041,0.14295389705357273,0.12347437772195856,0.47747179495035874,0.29830563394698906,0.1911925035978527,0.03452950309570412,0.0
0,0.09626998454335686,0.08168013693407827,0.06475396527933057,0.06692389065655927,0.4304664132245245,0.001927908195693267,0.23640011480641243,2.0
2,0.7766379911844096,0.40562063963198486,0.38991956350374585,0.09582914732577241,0.37629873533695934,0.7781126267880402,0.7412257943913514,2.0
0,0.5303238839843565,0.14559175509792,0.3407282273279138,0.36389595997378094,0.6116060818478101,0.33601483498462703,0.1528656004167469,2.0
2,0.33391396192419437,0.3787136467796534,0.3214025547093683,0.2940816211857742,0.23739602508030783,0.2587569591562338,0.3175111523649482,2.0
0,0.27680614309723356,0.5260099617022258,0.5242615446257718,0.006175423605276513,0.18724528680773372,0.04581717215856373,0.3191829998113615,2.0
2,0.7479135786433715,0.6259708193863547,0.5081712352833946,0.6117147200152996,0.44737840746213586,0.11670393671713633,0.41645869148184955,2.0
2,0.7235619589812491,0.2476093760826977,0.5600889533649075,0.022320956808086975,0.4634095071344655,0.5963918656664327,0.8266142596546375,2.0
2,0.312808132348173,0.4019520932499695,0.05483154526037186,0.08684081066773053,0.23657470260838936,0.8569407009696041,0.23847881246244557,2.0
1,0.1224048688180011,0.2777807842312657,0.12933868480384536,0.00334809363735766,0.03735902731310635,0.12077164873749335,0.1584861193908226,0.0
0,0.05329190628704633,0.4504747913916658,0.3433810530790248,0.08446575317739266,0.32577767348167946,0.27311748307242284,0.21012188515421076,2.0
2,0.5429370573889257,0.014578795898494937,0.8624447566192622,0.8443272749316525,0.516366576043057,0.3477560293964186,0.425709107575461,0.0
0,0.23535010823091307,0.2397334623997107,0.2206240331104692,0.08863052846825145,0.07659668156307371,0.09594344020429581,0.08777889821828655,1.0
0,0.09895159666343882,0.15098786640731615,0.24612990588487357,0.1991891984878846,0.2521063905959824,0.3359009345853806,0.22536404591787262,2.0
0,0.30750799785183824,0.27726488693097046,0.4274983760725841,0.6062218985587254,0.49444915804357076,0.0365676854298241,0.06555058165854985,0.0
2,0.6972458379706554,0.2638101241894017,0.37367904168216576,0.7500652522820488,0.6280165295003224,0.5125550817088461,0.8124384307156103,0.0
0,0.5313511088742874,0.08379142485037205,0.49102750357213415,0.41875325518013834,0.6267394433645024,0.23658661460063657,0.36966969323596305,2.0
0,0.05196007568282206,0.5570894186115385,0.3796923290081336,0.05481805161405063,0.19026943670348795,0.6734345456675096,0.6218588427576305,2.0
0,0.9740900744399265,0.9899615113716936,0.63039310659382,0.6001775283078219,0.9932085051106475,0.9867353811961869,0.14001845244723532,
0,0.984740186969455,0.9389178566252707,0.9327418901686078,0.39633083370878375,0.9438086218976368,0.9502881465404357,0.6876135285651582,
0,0.8120085328019192,0.9622137357375944,0.6014811015042942,0.5975733428180343,0.9914104282862876,0.9917537369815187,0.2604156630775044,
0,0.8592076132827442,0.9984418813099174,0.6626356979408622,0.7899509069566193,0.9790005361316149,0.9455409156460549,0.1388539626215206,
2,0.35414196102278506,0.9991965470167782,0.9849111493354374,0.50533745608937,0.9951935633610235,0.6101560875994613,0.41910931468455015,
2,0.556901048419038,0.9376341404702374,0.9840725374360865,0.3258177518612775,0.9778170953048783,0.104604231398713,0.38542144865861916,
0,0.7420914664410219,0.9467549739257564,0.9581780007523873,0.22487913927269587,0.9580177898498814,0.4914588124795153,0.19966486915581694,
0,0.9172373036388224,0.8695931646212449,0.7220038176345099,0.24521095679789995,0.9952281499401643,0.902288887131234,0.06616568922339094,
0,0.7574559480123731,0.9141278796382757,0.8362394670984294,0.3760006574657755,0.9657000026445949,0.7711556035459665,0.7751772483977017,
0,0.9762823601169817,0.8266688679482516,0.9472594227162145,0.45455356286964443,0.9823083442355345,0.701593154754324,0.6612698377603872,
0,0.9073143666295221,0.7668431155943307,0.8984674941613102,0.2241210668482595,0.9919777665180959,0.7604949072500751,0.5036118458512784,
0,0.9395095744793436,0.9646610244069043,0.6381724202898871,0.47251057750420966,0.9374554104041645,0.7654123354075173,0.5402103993582397,
0,0.8885081525078937,0.8100120558265869,0.5950110113623118,0.4171070379310654,0.9895194786086221,0.9048400757979899,0.36022436492148147,
0,0.8351603540153849,0.8956461530921882,0.8299172799565915,0.3326222559392752,0.9979988513259767,0.4191472471550385,0.3484857417194245,
0,0.4977322468346361,0.9660288732173228,0.9830865893368704,0.299372864946145,0.9164269014280129,0.5748435105596605,0.09370681908204648,
0,0.9888591988407357,0.9772863144083144,0.17059148675440172,0.8946620734886641,0.9714454069945283,0.9292323168758603,0.24882699517765539,
0,0.4051294477217763,0.8831082111489699,0.9440040300779091,0.2930443638285447,0.9933875957731515,0.981151193573148,0.46823486816301996,
0,0.9965277100832545,0.8108019155841789,0.6063605484851411,0.4110034676971476,0.9852722372998102,0.514668517077105,0.5193903774484415,
0,0.998299250153846,0.7721477491315847,0.979402746251985,0.2959741342145822,0.9427806944352846,0.8382509578411769,0.259872479143051,
0,0.9948361781403484,0.9491231875097335,0.11279678524520886,0.604255979989783,0.905930660777186,0.7742199592557052,0.5685843823154869,
0,0.8085199978165487,0.9761620610973397,0.9974329472748452,0.5299992142028918,0.995385924682458,0.14586325000131128,0.03516406244520587,
0,0.7740533459670489,0.8749157388469007,0.5926143028702789,0.2232718294784879,0.9958946503412555,0.6997939576066701,0.7579232684680057,
0,0.9815969085005143,0.8507447971223098,0.7193287086944357,0.1708486382298101,0.9917618661421578,0.9589143106722742,0.5984042230175107,
2,0.07901031410576786,0.765014441507299,0.9062090496327807,0.2229078461364089,0.9973140619668914,0.03537087523695481,0.2126153809973591,
0,0.9136149203406452,0.8497892599689901,0.5669897297666843,0.627696842637753,0.9265242541916213,0.9083940250425941,0.15705553180217968,
0,0.927087634957246,0.8193891311011166,0.014640404226000547,0.6746052000480095,0.9401853127237183,0.8460670542082266,0.9243337988846114,
0,0.6950485918950471,0.9863233074652775,0.6127808062407678,0.3402145667948099,0.981459315747584,0.41356049782012616,0.3802279094088199,
0,0.8779454719598739,0.8816038641964674,0.5496434214035668,0.46241496805244287,0.9997191919444863,0.6900944414462004,0.2333217072769167,
0,0.7414281621402433,0.9620328261208663,0.7395707229700689,0.21201321823304742,0.9268081194486696,0.07423176853677615,0.002596853111293873,
0,0.7853626873346123,0.9995635648181008,0.4844489106420815,0.3000998946630905,0.9293677802327297,0.9504182111608765,0.2766411823845526,
0,0.8498038166831133,0.9692518243071101,0.9709668363603705,0.6824442785323478,0.9672191705195747,0.917934020325967,0.6274997170936337,
0,0.5525181619560428,0.9875603559149003,0.47526153024967477,0.4535581390601334,0.9371725987244891,0.9926763302989489,0.3293146173341588,
0,0.9675506218327076,0.6720654391944604,0.6492899317995554,0.5016570432611929,0.9908318250476775,0.9635748151097699,0.8135845017197045,
0,0.8547240377445462,0.8705011403631114,0.5119947387771503,0.6383795531114557,0.9916586328998861,0.7724972069241217,0.013385092500522111,
0,0.8430268496835293,0.7427245693425225,0.3722153199573456,0.27750950821029263,0.9968405327422996,0.9495059034385471,0.7999020990264931,
1,0.12264210098024131,0.9056468300862838,0.9590475736028488,0.14716285261749495,0.9727990349096644,0.30898997392899674,0.10834676246708053,
1,0.5529048112937627,0.9807447565844589,0.9769369784836642,0.4945386848327451,0.9556009345962451,0.49657045363071306,0.03436055518034098,
0,0.7557927865853841,0.8662373681664199,0.05145922840710537,0.6181684274188574,0.9429245515722496,0.9365367704280372,0.5580165807572163,
0,0.9791086417821601,0.6546322443179619,0.8397347712384166,0.4576397093715501,0.97652961873419,0.9560887847919507,0.11093718062144264,
0,0.9768486354484578,0.8922339349896489,0.3070313275868283,0.4381907674714195,0.9517492532605661,0.5589626927856504,0.7272742285211627,
2,0.22788466870941815,0.8454968093878744,0.9106971815714792,0.26182168808647255,0.9682963860561213,0.43106161405005383,0.1640431388601732,
0,0.9601566127968049,0.7963187951394199,0.8341990848181343,0.2961672077633146,0.9665584511716627,0.3479894241535143,0.11161838363220677,
1,0.5780851307244086,0.9865223620936522,0.9105381962635459,0.3674946708709016,0.9521654171305186,0.05423033856984816,0.3932715036225837,
2,0.20048840257352585,0.9377192439657548,0.9496461148576735,0.5777974623347358,0.9698511829408633,0.8986574404722872,0.10448558953102483,
1,0.30126720795029616,0.9988879502642206,0.7912636142122417,0.3290500910257529,0.9934384717666129,0.5798394304001323,0.39397675161417633,
0,0.7311857997336707,0.9917619378618348,0.23425300940770366,0.3854392466139841,0.987280930540187,0.3485169799129346,0.8874648525447845,
0,0.7018656833773197,0.9654156238913828,0.61650775362084,0.26077757207957775,0.952063020391086,0.39147341553307424,0.6313836625370786,
0,0.7056882171276925,0.9909727174493423,0.716042557597488,0.3521688961996484,0.9178913765997396,0.8883240383841089,0.8378020870385755,
1,0.45909131311393336,0.7713880602289243,0.432571504252375,0.34564242498901,0.773341390704604,0.13234842606662545,0.5625755636051302,
0,0.38810743972671147,0.3788044326562269,0.1272061085750209,0.029300559574298557,0.8195453870333117,0.6547581068111031,0.3521697985544603,
2,0.32665538038457187,0.8563013424813039,0.20655046886417927,0.2595652839608319,0.7592652281956953,0.2719220893006101,0.5165223097356957,
2,0.4963336664753234,0.6789603489994765,0.6272283698356574,0.08045972312468963,0.841780042364339,0.36809807467104183,0.5272848490374796,
1,0.6037761261906508,0.7623267065924936,0.7366439054146513,0.29342324931072394,0.7212724260528386,0.36198851375659735,0.554794986841805,
1,0.3207906330837911,0.65771910183816,0.23420535826837996,0.315725004009313,0.6620487037684559,0.35746587385490436,0.44861508593829347,
0,0.15832373530047705,0.6671542813796499,0.6306098383388881,0.46863137769321517,0.657908102774713,0.7682053177330732,0.14144940098779557,
1,0.5101856011766469,0.6187312962372252,0.6705008080770292,0.11313209906252253,0.8263879055830264,0.3587069887669577,0.5603654707207624,
2,0.4312686534543887,0.8600136782133517,0.65033223717036,0.4041968905932255,0.860552249533037,0.18790609438588846,0.5491036204474176,
0,0.2952473896625367,0.515092923483531,0.18907885219851384,0.30733497890726325,0.7190750838573062,0.7415248251123173,0.07624879651702798,
2,0.4435253512224714,0.8358935692924889,0.3585877000390889,0.2670446997561017,0.8685559016604616,0.22571661234999063,0.5696718561561255,
1,0.5626111317643778,0.6041083890494157,0.816053529676311,0.12603348510300272,0.7825480298279123,0.37323813600256317,0.3366471153537821,
0,0.367912564358182,0.7512491777293726,0.5519453144823142,0.24262571598324967,0.5728985237940959,0.5888779689179815,0.18329600748656727,
